config_id,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,decode_tok_s,ttft_ms,tpot_ms,duration_s,baseline_power_w,active_power_w,peak_power_w,dynamic_power_w,total_energy_j,dynamic_energy_per_token_mj,temp_cpu_start_c,temp_cpu_end_c,cooling_state,cpu_freq_mhz,voltage_v,notes
RND_0001,Random_50M_150M,14,608,8,4,48,16,1376,22.9100,878.00,43.65,2.2311,0.2749,0.4534,0.6736,0.1785,1.0115,12.4439,33.4,33.4,0,1900.8,4.428,
RND_0003,Random_50M_150M,22,576,8,4,16,64,2784,10.9400,2273.00,91.41,5.1066,0.2557,0.6198,1.0324,0.3641,3.1652,58.1040,35.1,36.1,0,1900.8,4.405,
RND_0004,Random_50M_150M,15,608,12,12,64,64,2240,13.8100,1956.00,72.41,4.2008,0.2997,0.5540,0.7817,0.2543,2.3271,33.3809,36.4,37.1,0,1900.8,4.401,
RND_0005,Random_50M_150M,19,544,2,1,64,64,2560,15.3500,1700.00,65.15,3.7195,0.2801,0.5737,0.7912,0.2936,2.1339,34.1297,36.8,37.8,0,1900.8,4.391,
RND_0006,Random_50M_150M,27,416,12,3,64,64,512,21.2300,967.00,47.10,2.4272,0.2833,0.5127,0.8268,0.2293,1.2443,17.3935,38.1,38.5,0,1900.8,4.390,
RND_0007,Random_50M_150M,26,448,4,1,48,16,1824,16.5300,1382.00,60.50,3.2574,0.2434,0.5826,0.9563,0.3392,1.8979,34.5326,37.8,38.1,0,1900.8,4.389,
RND_0008,Random_50M_150M,7,640,6,6,16,32,2624,8.9200,637.00,112.11,4.1123,0.2834,0.5972,0.8781,0.3139,2.4560,40.3368,38.5,39.2,0,1900.8,4.383,
RND_0009,Random_50M_150M,10,576,2,1,48,48,2304,22.5300,821.00,44.39,2.1969,0.2809,0.4785,0.7534,0.1976,1.0512,13.5659,38.8,38.8,0,1900.8,4.374,
RND_0010,Random_50M_150M,10,640,2,1,48,16,2144,24.1200,956.00,41.46,2.2412,0.4066,0.4723,0.7947,0.0657,1.0585,4.5991,38.8,39.2,0,1900.8,4.373,
RND_0012,Random_50M_150M,28,384,1,1,16,64,1088,9.7800,592.00,102.25,3.7617,0.2343,0.6384,0.8831,0.4041,2.4013,47.4980,39.8,39.8,0,1900.8,4.363,
RND_0013,Random_50M_150M,15,544,12,2,64,16,2592,15.1700,1446.00,65.92,3.4895,0.2783,0.5463,1.0725,0.2681,1.9063,29.2308,39.8,41.5,0,1900.8,4.361,
RND_0014,Random_50M_150M,18,352,12,6,16,48,1920,19.8800,933.00,50.30,2.4924,0.2966,0.5631,0.9014,0.2665,1.4035,20.7558,39.8,41.5,0,1900.8,4.350,
RND_0015,Random_50M_150M,15,416,6,1,16,64,1888,22.8600,823.00,43.74,2.1791,0.2398,0.5224,0.8022,0.2826,1.1384,19.2470,39.8,40.5,0,1900.8,4.347,
RND_0017,Random_50M_150M,14,480,16,8,16,16,2336,20.5300,1107.00,48.71,2.6170,0.2388,0.5349,0.7457,0.2960,1.3997,24.2109,39.8,40.5,0,1900.8,4.335,
RND_0018,Random_50M_150M,26,480,8,4,32,64,1120,17.1100,1237.00,58.45,3.0488,0.3050,0.5841,1.0115,0.2791,1.7808,26.5878,39.5,42.2,0,1900.8,4.321,
RND_0019,Random_50M_150M,9,480,2,2,64,32,2144,26.4300,615.00,37.84,1.7879,0.2907,0.4464,0.7410,0.1557,0.7982,8.6997,39.8,40.9,0,1900.8,4.316,
RND_0020,Random_50M_150M,12,448,4,1,16,16,1664,11.3000,439.00,88.50,3.1824,0.2666,0.5773,0.8738,0.3107,1.8373,30.8988,39.5,40.9,0,1900.8,4.298,
RND_0021,Random_50M_150M,13,416,12,2,64,16,1728,24.1200,693.00,41.46,1.9782,0.2753,0.5029,0.8363,0.2277,0.9949,14.0746,39.5,41.2,0,1900.8,4.291,
RND_0022,Random_50M_150M,21,384,6,1,32,64,1760,22.6800,1017.00,44.09,2.3838,0.2580,0.5681,0.9196,0.3101,1.3543,23.0991,39.8,41.9,0,1900.8,4.281,
RND_0023,Random_50M_150M,11,608,8,2,64,16,1792,23.3600,869.00,42.81,2.1961,0.2640,0.4754,0.7605,0.2114,1.0440,14.5108,39.8,41.2,0,1900.8,4.277,
RND_0024,Random_50M_150M,20,480,12,6,48,16,1440,19.5300,1148.00,51.20,2.7353,0.2854,0.5314,0.7092,0.2460,1.4535,21.0255,39.8,41.9,0,1900.8,4.262,
RND_0025,Random_50M_150M,6,576,1,1,64,64,2272,28.8400,508.00,34.67,1.5829,0.2992,0.4500,0.7603,0.1508,0.7123,7.4604,39.8,40.5,0,1900.8,4.249,
RND_0026,Random_50M_150M,21,480,16,4,48,64,1280,16.8500,1387.00,59.35,3.2268,0.4968,0.5897,1.0354,0.0929,1.9029,9.3673,39.8,40.9,0,1900.8,4.237,
RND_0027,Random_50M_150M,15,544,6,3,16,64,2368,16.7700,1305.00,59.63,3.1535,0.2841,0.5565,1.2429,0.2724,1.7549,26.8449,39.8,40.9,0,1900.8,4.221,
RND_0028,Random_50M_150M,26,640,12,3,32,16,1504,12.6500,1864.00,79.05,4.3146,0.2753,0.5804,0.9346,0.3051,2.5043,41.1345,39.8,40.9,0,1900.8,4.202,
RND_0029,Random_50M_150M,24,544,8,2,48,32,1472,16.1600,1433.00,61.88,3.3513,0.2839,0.5514,0.8921,0.2675,1.8480,28.0183,39.8,41.2,0,1900.8,4.189,
RND_0030,Random_50M_150M,16,544,16,4,64,64,2560,13.0100,1929.00,76.86,4.3118,0.2916,0.6022,0.9304,0.3106,2.5966,41.8520,39.8,40.9,0,1900.8,4.172,
RND_0031,Random_50M_150M,27,320,6,3,16,64,1312,22.9300,999.00,43.61,2.3509,0.3132,0.5607,0.9395,0.2474,1.3182,18.1789,39.8,41.2,0,1900.8,4.162,
RND_0032,Random_50M_150M,24,480,16,16,64,48,1536,5.7000,2190.00,175.44,7.6286,0.2742,0.7234,1.1735,0.4492,5.5183,107.0852,39.8,42.2,0,1900.8,4.139,
RND_0033,Random_50M_150M,26,352,2,1,64,16,1632,19.5100,1002.00,51.26,2.5909,0.2847,0.6006,0.9941,0.3159,1.5562,25.5794,39.8,40.5,0,1900.8,4.132,
RND_0034,Random_50M_150M,14,608,1,1,64,32,1408,24.0700,804.00,41.55,2.0919,0.2863,0.4624,0.7062,0.1761,0.9672,11.5110,39.8,40.5,0,1900.8,4.113,
RND_0035,Random_50M_150M,13,640,2,1,48,64,1376,25.3700,782.00,39.42,2.0039,0.2428,0.4361,0.6472,0.1934,0.8740,12.1097,39.8,41.2,0,1900.8,4.100,
RND_0036,Random_50M_150M,8,640,8,1,48,32,3264,7.1600,855.00,139.66,5.1846,0.2947,0.5835,0.9137,0.2888,3.0254,46.7916,39.5,41.9,0,1900.8,4.084,
RND_0037,Random_50M_150M,26,448,2,1,64,16,2144,14.9100,1556.00,67.07,3.6351,0.3148,0.7469,1.1450,0.4321,2.7151,49.0834,39.8,41.5,0,1900.8,4.065,
RND_0038,Random_50M_150M,11,544,1,1,64,48,2720,17.2900,1487.00,57.84,3.2799,0.2985,0.5186,0.7618,0.2201,1.7010,22.5588,39.8,41.5,0,1900.8,4.058,
RND_0039,Random_50M_150M,28,608,2,2,48,64,1376,14.1700,1639.00,70.57,3.8267,0.3008,0.5637,0.8920,0.2629,2.1571,31.4385,39.8,41.5,0,1900.8,4.030,
RND_0011,Random_50M_150M,19,608,2,1,64,64,2336,22.1100,1239.00,45.23,2.6411,0.0965,0.3428,0.5957,0.2463,0.9055,20.3269,30.0,30.6,0,1900.8,4.400,
RND_0040,Random_50M_150M,10,640,4,2,64,16,1696,39.1900,534.00,25.52,1.3250,0.1030,0.2683,0.3968,0.1653,0.3555,6.8447,30.3,31.7,0,1900.8,4.400,
RND_0041,Random_50M_150M,13,512,16,16,48,16,2528,27.0300,960.00,37.00,2.1069,0.1412,0.3645,0.6640,0.2233,0.7679,14.7001,31.7,31.7,0,1900.8,4.395,
RND_0042,Random_50M_150M,12,512,12,1,32,16,1696,38.1800,555.00,26.19,1.3669,0.1319,0.2864,0.3979,0.1544,0.3914,6.5970,32.0,33.0,0,1900.8,4.393,
RND_0043,Random_50M_150M,14,640,6,3,48,32,1056,35.2300,565.00,28.38,1.4449,0.1000,0.2821,0.4359,0.1821,0.4076,8.2220,32.7,33.0,0,1900.8,4.401,
RND_0044,Random_50M_150M,23,576,2,2,48,64,1856,8.1500,877.00,122.70,4.6807,0.1164,0.5302,0.7916,0.4139,2.4819,60.5351,32.0,33.0,0,1900.8,4.382,
RND_0045,Random_50M_150M,6,608,16,8,48,32,1728,47.1800,450.00,21.20,1.1071,0.1001,0.3018,0.4523,0.2018,0.3342,6.9804,33.4,33.4,0,1900.8,4.381,
RND_0046,Random_50M_150M,21,512,16,1,16,48,800,38.6500,613.00,25.87,1.4151,0.1041,0.2911,0.4335,0.1870,0.4119,8.2696,32.3,33.0,0,1900.8,4.382,
RND_0047,Random_50M_150M,22,448,12,12,48,16,864,30.9700,617.00,32.29,1.6180,0.1112,0.3395,0.5897,0.2283,0.5493,11.5428,33.0,34.0,0,1900.8,4.378,
RND_0048,Random_50M_150M,20,352,2,2,48,64,1632,38.5100,674.00,25.97,1.4790,0.1310,0.3533,0.6620,0.2223,0.5225,10.2733,33.0,33.7,0,1900.8,4.385,
RND_0049,Random_50M_150M,16,544,8,1,32,32,2432,26.9300,988.00,37.13,2.1391,0.1039,0.3245,0.6371,0.2206,0.6942,14.7466,33.0,33.0,0,1900.8,4.370,
RND_0050,Random_50M_150M,16,640,8,2,32,32,1664,9.8400,681.00,101.63,3.8314,0.1010,0.4518,0.6642,0.3507,1.7309,41.9922,33.7,33.7,0,1900.8,4.370,
RND_0051,Random_50M_150M,12,512,16,16,32,64,2624,8.9700,763.00,111.48,4.2190,0.1204,0.5144,0.8387,0.3940,2.1704,51.9456,34.0,34.4,0,1900.8,4.364,
RND_0052,Random_50M_150M,8,576,16,16,16,32,2112,13.1600,447.00,75.99,2.8026,0.1138,0.4350,0.7022,0.3213,1.2192,28.1371,33.4,34.0,0,1900.8,4.361,
RND_0053,Random_50M_150M,23,512,4,1,32,64,1184,35.6300,748.00,28.07,1.6181,0.1190,0.2804,0.4176,0.1614,0.4537,8.1605,34.4,34.4,0,1900.8,4.353,
RND_0054,Random_50M_150M,21,640,4,2,32,48,2528,19.8800,1555.00,50.30,3.1144,0.1308,0.4035,0.6683,0.2727,1.2566,26.5390,34.4,34.7,0,1900.8,4.350,
RND_0055,Random_50M_150M,14,416,16,2,64,64,2048,31.8900,752.00,31.36,1.7241,0.1072,0.3519,0.5971,0.2447,0.6066,13.1835,34.0,34.7,0,1900.8,4.343,
RND_0056,Random_50M_150M,28,640,1,1,64,32,832,29.6700,920.00,33.70,1.9648,0.1164,0.3379,0.7564,0.2215,0.6639,13.5994,35.4,34.4,0,1900.8,4.345,
RND_0057,Random_50M_150M,19,608,16,16,16,16,1088,30.6600,759.00,32.62,1.7701,0.1141,0.2710,0.3708,0.1569,0.4797,8.6795,34.4,34.7,0,1900.8,4.339,
RND_0058,Random_50M_150M,9,512,6,3,32,64,2624,13.5400,439.00,73.86,2.7285,0.1166,0.4694,0.6798,0.3528,1.2808,30.0844,35.4,34.7,0,1900.8,4.344,
RND_0059,Random_50M_150M,26,544,6,2,32,64,1152,24.2400,884.00,41.25,2.1629,0.1118,0.3561,0.6769,0.2443,0.7702,16.5141,34.4,34.4,0,1900.8,4.331,
RND_0060,Random_50M_150M,20,608,8,8,48,16,1504,24.9200,975.00,40.13,2.2190,0.0865,0.3743,0.5779,0.2878,0.8306,19.9589,34.7,35.4,0,1900.8,4.328,
RND_0061,Random_50M_150M,10,480,12,1,16,48,2176,41.7200,494.00,23.97,1.2370,0.1086,0.2540,0.3221,0.1454,0.3142,5.6195,35.1,34.7,0,1900.8,4.323,
RND_0062,Random_50M_150M,15,640,16,4,48,64,2784,20.3800,1606.00,49.07,3.1271,0.3423,0.4111,0.6316,0.0688,1.2857,6.7221,34.7,35.4,0,1900.8,4.315,
RND_0063,Random_50M_150M,18,512,8,1,32,48,1696,30.2400,785.00,33.07,1.8101,0.1133,0.3219,0.5858,0.2085,0.5826,11.7969,35.4,35.1,0,1900.8,4.307,
RND_0064,Random_50M_150M,12,608,6,3,32,32,1600,35.5500,615.00,28.13,1.4870,0.1127,0.3290,0.4236,0.2163,0.4892,10.0495,35.1,35.4,0,1900.8,4.309,
RND_0065,Random_50M_150M,20,512,6,2,16,32,1728,10.4500,590.00,95.69,3.5565,0.1195,0.5334,1.1946,0.4139,1.8970,46.0034,34.4,36.1,0,1900.8,4.299,
RND_0066,Random_50M_150M,15,544,1,1,48,16,1472,31.7600,799.00,31.49,1.7751,0.1201,0.3811,0.8897,0.2610,0.6764,14.4753,34.7,35.4,0,1900.8,4.290,
RND_0067,Random_50M_150M,19,416,16,16,16,16,1792,30.9100,745.00,32.35,1.7479,0.0977,0.3823,0.6686,0.2845,0.6682,15.5405,35.1,35.4,0,1900.8,4.305,
RND_0068,Random_50M_150M,24,384,12,12,32,64,1056,28.7600,744.00,34.77,1.8219,0.1315,0.4114,0.7299,0.2799,0.7496,15.9369,35.7,35.7,0,1900.8,4.291,
RND_0069,Random_50M_150M,26,416,16,8,48,64,1504,21.2000,1290.00,47.17,2.7523,0.1161,0.4765,0.8657,0.3604,1.3115,31.0017,35.4,35.1,0,1900.8,4.282,
RND_0070,Random_50M_150M,3,640,8,1,64,32,2944,17.2400,227.00,58.00,2.0251,0.1326,0.3231,0.4937,0.1905,0.6543,12.0552,35.1,35.4,0,1900.8,4.280,
RND_0071,Random_50M_150M,8,576,16,1,48,16,2336,40.5200,580.00,24.68,1.3451,0.1222,0.2557,0.2994,0.1335,0.3440,5.6129,36.4,35.7,0,1900.8,4.275,
RND_0072,Random_50M_150M,16,608,6,6,48,16,1248,30.7800,675.00,32.49,1.6821,0.1130,0.3305,0.5035,0.2175,0.5559,11.4319,35.4,36.1,0,1900.8,4.278,
RND_0073,Random_50M_150M,15,544,12,2,16,64,2080,26.2300,907.00,38.12,2.0889,0.1082,0.3537,0.5886,0.2456,0.7389,16.0296,36.1,36.4,0,1900.8,4.268,
RND_0074,Random_50M_150M,26,416,16,16,64,32,1664,17.5500,1358.00,56.98,3.1244,0.1006,0.5015,0.8003,0.4009,1.5669,39.1402,35.7,36.4,0,1900.8,4.277,
RND_0075,Random_50M_150M,6,640,1,1,48,32,3264,38.5600,573.00,25.93,1.3769,0.1237,0.2991,0.4510,0.1754,0.4118,7.5481,35.4,36.8,0,1900.8,4.260,
RND_0076,Random_50M_150M,21,448,16,8,48,32,1632,26.2700,934.00,38.07,2.1141,0.1152,0.3733,0.5901,0.2581,0.7892,17.0521,35.7,36.4,0,1900.8,4.269,
RND_0077,Random_50M_150M,27,480,4,1,32,48,2272,19.0700,1375.00,52.44,3.0006,0.1435,0.4525,0.9316,0.3090,1.3578,28.9749,35.4,35.7,0,1900.8,4.256,
RND_0078,Random_50M_150M,21,384,4,1,64,64,1536,13.8600,489.00,72.15,2.7257,0.1240,0.5002,0.7054,0.3762,1.3633,32.0400,35.7,35.7,0,1900.8,4.253,
RND_0079,Random_50M_150M,10,608,8,4,48,48,2880,28.0800,857.00,35.61,1.9610,0.1050,0.3003,0.4243,0.1952,0.5888,11.9643,36.1,36.4,0,1900.8,4.247,
RND_0080,Random_50M_150M,27,512,1,1,16,16,1152,25.7000,1066.00,38.91,2.2722,0.0914,0.3299,0.5745,0.2385,0.7496,16.9344,35.7,35.4,0,1900.8,4.255,
RND_0081,Random_50M_150M,19,576,1,1,32,32,1152,39.1900,610.00,25.52,1.4010,0.1223,0.3390,0.5379,0.2167,0.4750,9.4897,35.7,36.4,0,1900.8,4.249,
RND_0082,Random_50M_150M,14,640,2,1,64,32,896,15.3000,359.00,65.36,2.3851,0.1116,0.3541,0.6766,0.2425,0.8446,18.0772,36.1,36.1,0,1900.8,4.241,
RND_0083,Random_50M_150M,26,448,16,8,48,48,1792,7.6400,1031.00,130.89,5.0886,0.1135,0.5746,1.1776,0.4611,2.9238,73.3183,36.1,36.4,0,1900.8,4.232,
RND_0084,Random_50M_150M,17,608,4,4,64,16,2016,25.5600,999.00,39.12,2.2118,0.1126,0.3293,0.6213,0.2167,0.7283,14.9763,35.4,35.7,0,1900.8,4.228,
RND_0085,Random_50M_150M,22,576,2,2,64,48,2624,18.0000,1500.00,55.56,3.2222,0.1266,0.4265,0.6343,0.2999,1.3744,30.1982,36.1,36.4,0,1900.8,4.232,
RND_0086,Random_50M_150M,19,416,16,4,48,48,1568,23.6600,750.00,42.27,2.0602,0.1155,0.3696,0.6131,0.2541,0.7614,16.3575,36.4,36.4,0,1900.8,4.223,
RND_0087,Random_50M_150M,12,608,4,4,48,64,1536,31.4700,617.00,31.78,1.6021,0.1081,0.2694,0.3634,0.1614,0.4317,8.0791,36.1,36.4,0,1900.8,4.227,
RND_0088,Random_50M_150M,26,640,2,1,32,48,1152,26.9600,972.00,37.09,2.1219,0.1352,0.2891,0.4578,0.1539,0.6134,10.2069,36.1,36.8,0,1900.8,4.215,
RND_0089,Random_50M_150M,26,544,12,3,16,48,1984,18.9800,1420.00,52.69,3.0533,0.1144,0.4007,0.6149,0.2863,1.2236,27.3197,36.4,35.7,0,1900.8,4.217,
RND_0090,Random_50M_150M,26,640,1,1,32,48,2208,13.7200,2414.00,72.89,4.6735,0.0936,0.4687,0.8759,0.3751,2.1905,54.7863,36.4,36.1,0,1900.8,4.205,
RND_0091,Random_50M_150M,24,416,16,1,16,64,1760,25.4700,973.00,39.26,2.1901,0.1030,0.4332,0.6890,0.3302,0.9487,22.5970,37.1,36.4,0,1900.8,4.201,
RND_0092,Random_50M_150M,12,544,12,1,64,32,1984,32.2600,705.00,31.00,1.6659,0.1165,0.3314,0.5023,0.2150,0.5521,11.1912,36.8,37.1,0,1900.8,4.199,
RND_0093,Random_50M_150M,20,448,1,1,16,32,1504,35.2700,561.00,28.35,1.4399,0.1058,0.3230,0.4650,0.2171,0.4651,9.7713,36.4,36.8,0,1900.8,4.197,
RND_0094,Random_50M_150M,4,608,2,2,64,64,3104,49.6000,405.00,20.16,1.0300,0.1205,0.2542,0.3627,0.1337,0.2618,4.3021,37.1,36.1,0,1900.8,4.203,
RND_0095,Random_50M_150M,25,544,2,2,48,64,2624,17.9100,1640.00,55.83,3.3709,0.1575,0.4978,0.7771,0.3403,1.6780,35.8442,36.1,36.4,0,1900.8,4.182,
RND_0096,Random_50M_150M,16,576,6,6,48,16,2560,23.6800,1141.00,42.23,2.4501,0.1025,0.3797,0.5852,0.2772,0.9304,21.2262,36.4,37.8,0,1900.8,4.174,
RND_0097,Random_50M_150M,18,576,4,2,16,48,2240,8.7300,921.00,114.55,4.4720,0.1086,0.4974,0.8009,0.3888,2.2246,54.3349,36.1,37.1,0,1900.8,4.179,
RND_0098,Random_50M_150M,4,640,4,1,16,16,3520,15.5000,360.00,64.52,2.3600,0.1026,0.3484,0.6282,0.2458,0.8223,18.1268,36.8,35.7,0,1900.8,4.174,
RND_0099,Random_50M_150M,21,576,1,1,64,16,2560,16.7700,2141.00,59.63,3.9895,0.3459,0.4665,0.7043,0.1206,1.8612,15.0379,36.1,36.8,0,1900.8,4.163,
RND_0100,Random_50M_150M,21,480,2,1,48,16,1536,35.2700,719.00,28.35,1.5979,0.1132,0.3467,0.6387,0.2335,0.5540,11.6604,36.4,36.4,0,1900.8,4.170,
RND_0101,Random_50M_150M,14,480,16,2,64,48,2080,29.6900,837.00,33.68,1.8811,0.1197,0.3578,1.1008,0.2382,0.6731,13.9999,36.8,36.4,0,1900.8,4.161,
RND_0102,Random_50M_150M,26,320,6,3,48,16,1184,37.7600,539.00,26.48,1.3600,0.1056,0.4154,0.6763,0.3098,0.5650,13.1677,36.8,36.4,0,1900.8,4.162,
RND_0103,Random_50M_150M,13,640,4,2,64,32,1760,30.3900,716.00,32.91,1.7361,0.1201,0.3124,0.4275,0.1923,0.5424,10.4316,36.4,37.1,0,1900.8,4.154,
RND_0104,Random_50M_150M,9,640,16,2,64,16,3136,9.3600,736.00,106.84,4.0480,0.1143,0.5081,0.8255,0.3938,2.0567,49.8152,37.1,36.8,0,1900.8,4.147,
RND_0105,Random_50M_150M,19,608,16,4,64,32,2432,18.8300,1606.00,53.11,3.2523,0.1017,0.4347,0.7108,0.3330,1.4138,33.8467,36.8,36.8,0,1900.8,4.147,
RND_0106,Random_50M_150M,25,640,16,4,16,64,1248,21.3500,1348.00,46.84,2.8000,0.0984,0.3987,0.6241,0.3003,1.1162,26.2734,36.8,36.4,0,1900.8,4.141,
RND_0107,Random_50M_150M,6,640,4,1,32,16,2848,43.4800,504.00,23.00,1.2170,0.1071,0.2685,0.3839,0.1614,0.3268,6.1391,37.1,36.8,0,1900.8,4.140,
RND_0108,Random_50M_150M,22,352,1,1,32,64,1856,34.1400,641.00,29.29,1.5490,0.1146,0.3591,0.7171,0.2445,0.5563,11.8379,37.1,36.4,0,1900.8,4.131,
RND_0109,Random_50M_150M,14,544,16,1,64,16,2496,26.3600,965.00,37.94,2.1410,0.0948,0.3849,0.8122,0.2902,0.8241,19.4150,37.8,37.5,0,1900.8,4.132,
RND_0110,Random_50M_150M,9,576,2,1,64,32,3008,11.2400,546.00,88.97,3.3040,0.0967,0.4749,0.6873,0.3783,1.5692,39.0580,36.1,37.1,0,1900.8,4.125,
RND_0111,Random_50M_150M,24,576,8,8,32,32,1600,7.6200,883.00,131.23,4.9512,0.1073,0.5184,0.7238,0.4112,2.5669,63.6203,36.4,37.1,0,1900.8,4.123,
RND_0112,Random_50M_150M,18,576,8,2,64,48,1952,25.3300,1018.00,39.48,2.2418,0.1111,0.3475,0.6343,0.2364,0.7791,16.5623,37.1,37.1,0,1900.8,4.116,
RND_0113,Random_50M_150M,22,352,4,2,64,16,1824,33.3000,673.00,30.03,1.6039,0.1059,0.4043,0.5867,0.2984,0.6485,14.9568,35.7,36.8,0,1900.8,4.125,
RND_0114,Random_50M_150M,18,480,4,2,16,48,2624,26.3400,1017.00,37.97,2.1939,0.1108,0.3817,0.6815,0.2709,0.8373,18.5718,36.8,36.4,0,1900.8,4.110,
RND_0115,Random_50M_150M,11,480,16,8,64,64,1856,33.9900,801.00,29.42,1.7130,0.1158,0.3228,0.4477,0.2070,0.5529,11.0796,35.7,35.7,0,1900.8,4.104,
RND_0116,Random_50M_150M,26,512,4,2,32,32,1440,27.3900,1006.00,36.51,2.1378,0.0880,0.3805,0.5998,0.2925,0.8135,19.5387,36.4,36.8,0,1900.8,4.103,
RND_0117,Random_50M_150M,14,544,4,2,48,48,2304,29.7500,838.00,33.61,1.8800,0.1244,0.2931,0.6120,0.1687,0.5510,9.9098,36.1,36.8,0,1900.8,4.098,
RND_0118,Random_50M_150M,25,576,8,4,16,32,1312,26.0100,950.00,38.45,2.1418,0.1111,0.3455,0.6118,0.2344,0.7400,15.6899,36.1,36.4,0,1900.8,4.099,
RND_0119,Random_50M_150M,24,288,16,16,48,64,576,29.8900,650.00,33.46,1.6871,0.1156,0.4850,0.8402,0.3694,0.8183,19.4751,36.4,36.4,0,1900.8,4.088,
RND_0120,Random_50M_150M,18,576,1,1,48,32,2720,22.4200,1221.00,44.60,2.6037,0.1295,0.3570,0.5926,0.2275,0.9296,18.5109,35.7,36.8,0,1900.8,4.081,
RND_0121,Random_50M_150M,26,512,16,4,64,16,1856,7.0100,1050.00,142.65,5.4723,0.1186,0.5497,1.0681,0.4311,3.0081,73.7273,36.1,36.4,0,1900.8,4.077,
RND_0122,Random_50M_150M,11,608,4,1,32,48,1632,42.7600,553.00,23.39,1.2780,0.1133,0.3054,0.4552,0.1921,0.3903,7.6702,36.1,36.4,0,1900.8,4.072,
RND_0123,Random_50M_150M,11,608,1,1,48,48,2304,26.1600,1021.00,38.23,2.2060,0.1025,0.3572,0.5518,0.2547,0.7880,17.5613,36.1,37.8,0,1900.8,4.079,
RND_0124,Random_50M_150M,16,448,16,8,16,64,1888,30.0100,800.00,33.32,1.8330,0.1127,0.3834,1.1970,0.2707,0.7028,15.5048,36.4,36.1,0,1900.8,4.068,
RND_0125,Random_50M_150M,16,608,12,12,32,64,2432,18.5700,1307.00,53.85,2.9764,0.1189,0.3989,0.6108,0.2801,1.1873,26.0491,36.1,37.1,0,1900.8,4.065,
RND_0126,Random_50M_150M,15,448,6,6,16,32,1312,42.4100,435.00,23.58,1.1660,0.1056,0.2775,0.3901,0.1719,0.3236,6.2627,36.4,37.1,0,1900.8,4.065,
RND_0127,Random_50M_150M,20,640,16,1,16,32,1248,26.8900,873.00,37.19,2.0258,0.1430,0.3269,0.5509,0.1839,0.6622,11.6404,36.8,36.4,0,1900.8,4.069,
RND_0128,Random_50M_150M,9,544,4,1,64,32,2368,42.7000,621.00,23.42,1.3470,0.1062,0.2625,0.4315,0.1563,0.3536,6.5809,36.8,36.4,0,1900.8,4.052,
RND_0129,Random_50M_150M,26,640,1,1,32,32,1472,23.6800,1070.00,42.23,2.3791,0.1095,0.3784,0.6234,0.2688,0.9002,19.9877,37.1,36.4,0,1900.8,4.052,
RND_0130,Random_50M_150M,20,512,12,1,32,64,1728,9.5300,777.00,104.93,4.0299,0.1144,0.5415,0.7763,0.4271,2.1822,53.7882,36.4,37.5,0,1900.8,4.043,
RND_0131,Random_50M_150M,9,608,1,1,48,32,2208,43.6000,573.00,22.94,1.2840,0.1076,0.2974,0.3961,0.1898,0.3819,7.6167,36.8,36.4,0,1900.8,4.043,
RND_0132,Random_50M_150M,26,352,4,2,32,64,1056,38.5100,516.00,25.97,1.3210,0.1046,0.3423,0.5656,0.2377,0.4522,9.8133,36.8,37.5,0,1900.8,4.045,
RND_0133,Random_50M_150M,12,448,4,4,48,32,1632,43.0000,425.00,23.26,1.1459,0.1097,0.2368,0.3439,0.1272,0.2714,4.5538,36.1,36.1,0,1900.8,4.040,
RND_0134,Random_50M_150M,11,480,1,1,48,16,1728,33.0500,575.00,30.26,1.5130,0.1146,0.3285,0.5103,0.2139,0.4970,10.1129,37.1,36.1,0,1900.8,4.036,
RND_0135,Random_50M_150M,22,640,4,4,64,64,768,11.1700,558.00,89.53,3.3333,0.1024,0.4571,0.7009,0.3547,1.5237,36.9497,36.8,37.1,0,1900.8,4.035,
RND_0136,Random_50M_150M,18,512,12,3,32,64,928,33.7300,581.00,29.65,1.5001,0.1603,0.3070,0.4738,0.1467,0.4606,6.8771,37.1,36.8,0,1900.8,4.033,
RND_0137,Random_50M_150M,12,416,6,3,32,48,2080,40.3600,476.00,24.78,1.2441,0.1130,0.3357,0.5264,0.2227,0.4176,8.6592,36.1,36.8,0,1900.8,4.026,
RND_0138,Random_50M_150M,18,384,12,4,16,64,2016,30.8200,722.00,32.45,1.7278,0.1106,0.3665,0.5905,0.2559,0.6332,13.8180,36.8,36.1,0,1900.8,4.027,
RND_0139,Random_50M_150M,23,640,4,2,32,32,2016,20.4200,1404.00,48.97,2.9221,0.0969,0.3826,0.6892,0.2857,1.1179,26.0896,36.1,36.8,0,1900.8,4.016,
RND_0140,Random_50M_150M,14,576,2,2,16,48,2848,25.9800,1017.00,38.49,2.2102,0.1073,0.3155,0.6044,0.2082,0.6973,14.3777,37.1,37.1,0,1900.8,4.022,
RND_0141,Random_50M_150M,17,512,1,1,16,16,2656,21.2000,1539.00,47.17,3.0013,0.1001,0.4188,0.6878,0.3187,1.2569,29.8893,36.1,36.8,0,1900.8,4.009,
RND_0142,Random_50M_150M,27,480,1,1,16,32,1856,24.5800,1058.00,40.68,2.3192,0.1395,0.4470,0.8207,0.3076,1.0368,22.2909,37.1,37.1,0,1900.8,4.006,
