config_id,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,decode_tok_s,ttft_ms,tpot_ms,duration_s,baseline_power_w,active_power_w,peak_power_w,dynamic_power_w,total_energy_j,dynamic_energy_per_token_mj,temp_cpu_start_c,temp_cpu_end_c,cooling_state,cpu_freq_mhz,voltage_v,notes
RND_1346,Random_50M_150M,22,320,6,6,32,64,1408,13.9400,488.00,71.74,2.7118,0.1212,0.5330,0.7950,0.4118,1.4453,34.8998,37.8,37.8,0,1900.8,4.106,
RND_1347,Random_50M_150M,21,352,4,2,64,64,1632,34.8700,753.00,28.68,1.6420,0.1242,0.4330,0.6510,0.3087,0.7110,15.8422,37.8,38.1,0,1900.8,4.103,
RND_1348,Random_50M_150M,26,448,12,6,16,32,1056,28.4400,694.00,35.16,1.7840,0.1623,0.3568,0.6000,0.1946,0.6366,10.8466,37.8,38.1,0,1900.8,4.099,
RND_1349,Random_50M_150M,27,448,12,6,32,64,832,10.5900,623.00,94.43,3.5503,0.1625,0.5375,0.7676,0.3751,1.9084,41.6119,38.1,37.8,0,1900.8,4.091,
RND_1350,Random_50M_150M,25,608,1,1,48,32,2432,17.2700,1675.00,57.90,3.4700,0.1245,0.4375,0.6236,0.3130,1.5182,33.9439,37.5,38.5,0,1900.8,4.081,
RND_1351,Random_50M_150M,23,640,4,2,32,32,1216,6.1500,1020.00,162.60,6.0607,0.2300,0.6427,0.9568,0.4127,3.8954,78.1698,37.5,39.5,0,1900.8,4.070,
RND_1352,Random_50M_150M,9,544,1,1,16,32,2912,24.7800,879.00,40.36,2.1300,0.2803,0.4620,0.6857,0.1817,0.9840,12.0929,39.2,40.2,0,1900.8,4.062,
RND_1353,Random_50M_150M,18,384,1,1,64,64,2112,8.9100,788.00,112.23,4.2672,0.2605,0.6132,0.8711,0.3527,2.6166,47.0322,39.5,39.8,0,1900.8,4.056,
RND_1354,Random_50M_150M,25,448,2,2,64,32,2432,5.4000,1352.00,185.19,7.0927,0.2578,0.6600,0.8354,0.4022,4.6815,89.1476,39.8,39.8,0,1900.8,4.045,
RND_1355,Random_50M_150M,28,480,4,4,64,16,1888,13.8800,1734.00,72.05,3.9674,0.2213,0.5875,0.9110,0.3662,2.3308,45.3989,39.8,40.9,0,1900.8,4.041,
RND_1356,Random_50M_150M,19,608,16,4,48,16,2784,11.6700,2227.00,85.69,4.8834,0.2843,0.6014,1.0290,0.3170,2.9367,48.3828,39.5,41.5,0,1900.8,4.019,
RND_1357,Random_50M_150M,23,352,16,8,64,64,1056,18.1300,1196.00,55.16,2.9059,0.2775,0.6152,0.9186,0.3376,1.7876,30.6613,39.8,40.9,0,1900.8,4.013,
RND_1358,Random_50M_150M,17,480,1,1,32,16,1632,18.2900,1416.00,54.67,3.1109,0.2464,0.5421,0.8534,0.2956,1.6863,28.7401,39.8,41.5,0,1900.8,4.015,
RND_1359,Random_50M_150M,8,512,12,4,16,32,2720,25.8300,797.00,38.71,1.9972,0.2321,0.4910,0.7460,0.2589,0.9806,16.1572,39.8,40.5,0,1900.8,4.006,
RND_1360,Random_50M_150M,21,640,2,1,16,32,1312,20.0400,1155.00,49.90,2.7019,0.2915,0.5166,0.7865,0.2251,1.3957,19.0020,39.8,40.2,0,1900.8,3.991,
RND_1361,Random_50M_150M,23,384,6,2,32,48,2016,18.7300,1193.00,53.39,2.8481,0.2876,0.5839,0.9710,0.2963,1.6631,26.3728,39.8,40.9,0,1900.8,3.990,
RND_1362,Random_50M_150M,8,576,8,2,32,48,2592,24.9400,794.00,40.10,2.0370,0.3015,0.4638,0.9399,0.1623,0.9448,10.3344,39.5,40.5,0,1900.8,3.975,
RND_1363,Random_50M_150M,5,544,6,3,32,48,2592,36.5100,568.00,27.39,1.4171,0.2487,0.4505,0.6415,0.2018,0.6384,8.9348,39.5,41.2,0,1900.8,3.975,
RND_1364,Random_50M_150M,12,448,1,1,48,64,1632,30.1300,635.00,33.19,1.6639,0.2077,0.4406,0.6809,0.2329,0.7330,12.1095,39.8,40.2,0,1900.8,3.962,
RND_1365,Random_50M_150M,8,576,4,2,32,16,2784,25.2000,816.00,39.68,2.0462,0.2672,0.4329,0.7097,0.1657,0.8858,10.5939,39.5,41.2,0,1900.8,3.954,
RND_1366,Random_50M_150M,13,640,6,3,48,48,1440,23.7900,916.00,42.03,2.2191,0.2538,0.4396,0.6584,0.1858,0.9756,12.8853,39.8,40.5,0,1900.8,3.943,
RND_1367,Random_50M_150M,14,480,4,4,64,64,1504,24.1400,823.00,41.43,2.1072,0.2992,0.4952,0.6937,0.1960,1.0434,12.9045,39.8,41.2,0,1900.8,3.944,
RND_1368,Random_50M_150M,18,576,12,2,64,16,3008,4.3400,1667.00,230.41,8.8099,0.2385,0.6461,1.2665,0.4077,5.6922,112.2337,39.8,41.9,0,1900.8,3.930,
RND_1369,Random_50M_150M,19,608,2,2,32,64,2784,13.6100,2145.00,73.48,4.4227,0.2436,0.5811,1.0364,0.3375,2.5701,46.6421,39.8,40.9,0,1900.8,3.920,
RND_1370,Random_50M_150M,21,640,6,3,32,32,1216,6.5800,928.00,151.98,5.6392,0.2386,0.6058,0.8455,0.3672,3.4165,64.7167,39.8,41.5,0,1900.8,3.912,
RND_1371,Random_50M_150M,19,640,6,3,64,32,800,21.7700,877.00,45.93,2.3010,0.2728,0.4370,0.6662,0.1643,1.0056,11.8105,39.5,41.2,0,1900.8,3.901,
RND_1372,Random_50M_150M,16,448,8,4,32,64,2240,7.2100,954.00,138.70,5.2536,0.2458,0.6143,0.8541,0.3685,3.2274,60.4999,39.8,40.5,0,1900.8,3.900,
RND_1373,Random_50M_150M,20,608,1,1,64,48,2112,11.3600,2321.00,88.03,5.0499,0.2671,0.5885,0.9370,0.3214,2.9717,50.7174,39.8,41.5,0,1900.8,3.887,
RND_1374,Random_50M_150M,23,640,6,3,32,64,1728,4.9100,1447.00,203.67,7.7606,0.2547,0.6363,1.0910,0.3816,4.9383,92.5546,39.8,41.5,0,1900.8,3.878,
RND_1375,Random_50M_150M,23,352,12,6,64,32,1792,17.4800,1249.00,57.21,3.0225,0.2451,0.6111,0.8904,0.3660,1.8469,34.5692,39.5,41.2,0,1900.8,3.871,
RND_1376,Random_50M_150M,17,640,12,6,64,64,2208,11.5500,2131.00,86.58,4.8150,0.2614,0.6223,1.3249,0.3609,2.9963,54.2975,39.8,40.9,0,1900.8,3.865,
RND_1377,Random_50M_150M,15,544,6,1,48,64,2880,15.4700,1521.00,64.64,3.5249,0.2848,0.5768,0.9470,0.2920,2.0333,32.1643,39.5,41.5,0,1900.8,3.854,
RND_1378,Random_50M_150M,24,448,8,1,16,48,2080,15.1400,1489.00,66.05,3.5366,0.2575,0.5925,0.9450,0.3349,2.0953,37.0159,39.8,41.5,0,1900.8,3.850,
RND_1379,Random_50M_150M,18,576,1,1,32,48,2336,13.2700,2147.00,75.36,4.4831,0.3410,0.5566,0.8471,0.2156,2.4953,30.2066,39.8,40.9,0,1900.8,3.846,
RND_1380,Random_50M_150M,11,608,1,1,48,16,3200,14.0700,1872.00,71.07,4.0753,0.4863,0.6738,1.0110,0.1875,2.7459,23.8783,39.8,41.9,0,1900.8,3.837,
RND_1381,Random_50M_150M,15,512,2,2,48,64,1248,28.3400,763.00,35.29,1.8569,0.3120,0.4510,0.6457,0.1390,0.8375,8.0651,39.8,41.2,0,1900.8,3.830,
RND_1382,Random_50M_150M,18,544,1,1,32,48,2752,12.2200,2365.00,81.83,4.9018,0.2337,0.5881,0.9278,0.3544,2.8825,54.2813,39.8,40.5,0,1900.8,3.818,
RND_1383,Random_50M_150M,15,480,2,1,64,16,1344,29.4400,826.00,33.97,1.8790,0.2465,0.4650,0.8585,0.2186,0.8738,12.8339,39.8,40.5,0,1900.8,3.819,
RND_1384,Random_50M_150M,24,320,4,1,16,64,1408,10.8100,627.00,92.51,3.4947,0.2629,0.6356,0.9634,0.3726,2.2211,40.6951,39.8,40.9,0,1900.8,3.815,
RND_1385,Random_50M_150M,7,544,4,2,48,64,2016,33.3000,549.00,30.03,1.4799,0.2690,0.3928,0.5011,0.1237,0.5813,5.7228,39.5,41.2,0,1900.8,3.809,
RND_1386,Random_50M_150M,26,640,6,1,16,32,1600,5.0000,1393.00,200.00,7.5930,0.2671,0.6358,0.8261,0.3687,4.8274,87.4857,39.8,40.9,0,1900.8,3.798,
RND_1387,Random_50M_150M,28,480,1,1,64,48,2240,11.0400,2669.00,90.58,5.4770,0.2477,0.6230,1.0176,0.3753,3.4120,64.2358,39.8,40.9,0,1900.8,3.797,
RND_1388,Random_50M_150M,13,544,2,2,16,32,2304,22.5600,1017.00,44.33,2.3911,0.2335,0.4997,0.7198,0.2662,1.1948,19.8885,39.8,40.9,0,1900.8,3.794,
RND_1389,Random_50M_150M,17,448,2,1,64,32,2144,22.4300,1065.00,44.58,2.4471,0.2530,0.5363,0.7927,0.2833,1.3125,21.6674,39.8,40.5,0,1900.8,3.786,
RND_1390,Random_50M_150M,25,448,16,16,32,64,1856,4.4700,1607.00,223.71,8.5421,0.2819,0.6518,0.8841,0.3699,5.5676,98.7425,39.8,42.2,0,1900.8,3.783,
RND_1391,Random_50M_150M,22,384,6,2,16,32,2112,7.4800,848.00,133.69,4.9924,0.2791,0.6353,0.8569,0.3562,3.1717,55.5690,39.8,41.5,0,1900.8,3.775,
RND_1392,Random_50M_150M,18,576,4,4,16,32,2688,5.0900,1338.00,196.46,7.4284,0.2427,0.6463,0.9014,0.4036,4.8008,93.6960,39.8,41.5,0,1900.8,3.767,
RND_1393,Random_50M_150M,27,448,4,4,32,48,2336,11.6800,1849.00,85.62,4.5031,0.2611,0.6178,0.9177,0.3567,2.7820,50.1960,38.5,41.2,0,1900.8,3.773,
RND_1394,Random_50M_150M,4,608,12,2,16,48,3200,30.0700,548.00,33.26,1.5789,0.3052,0.4511,0.6424,0.1459,0.7122,7.1998,39.8,40.2,0,1900.8,3.769,
RND_1395,Random_50M_150M,17,512,16,16,16,48,1312,17.8700,1113.00,55.96,2.8478,0.2463,0.5135,0.7744,0.2672,1.4623,23.7754,39.5,41.2,0,1900.8,3.765,
RND_1396,Random_50M_150M,22,384,2,1,16,64,1312,21.6900,742.00,46.10,2.1712,0.3311,0.5128,0.8437,0.1817,1.1134,12.3262,39.8,41.2,0,1900.8,3.756,
RND_1397,Random_50M_150M,17,640,16,4,32,32,2048,5.1000,1266.00,196.08,7.3444,0.2563,0.6248,0.8873,0.3685,4.5889,84.5693,39.5,40.5,0,1900.8,3.754,
RND_1398,Random_50M_150M,14,576,12,4,64,16,1568,18.3900,1060.00,54.38,2.7457,0.2305,0.4823,0.6972,0.2519,1.3244,21.6107,32.0,32.3,0,1900.8,4.400,
RND_1399,Random_50M_150M,20,608,1,1,48,32,2016,16.0000,1514.00,62.50,3.4515,0.2906,0.5356,0.8356,0.2451,1.8487,26.4317,31.7,33.0,0,1900.8,4.389,
RND_1400,Random_50M_150M,22,384,1,1,64,48,1440,20.9300,1280.00,47.78,2.7611,0.2955,0.5334,0.7569,0.2378,1.4727,20.5202,33.4,33.0,0,1900.8,4.398,
RND_1401,Random_50M_150M,12,448,4,1,48,16,1952,28.2800,660.00,35.36,1.7562,0.2631,0.4487,0.6317,0.1857,0.7881,10.1889,33.0,33.7,0,1900.8,4.392,
RND_1402,Random_50M_150M,17,512,16,8,48,16,960,8.6800,711.00,115.21,4.2824,0.2608,0.5899,0.8287,0.3291,2.5264,44.0424,33.4,33.4,0,1900.8,4.378,
RND_1403,Random_50M_150M,24,416,8,8,48,16,1440,19.2900,1170.00,51.84,2.7771,0.1841,0.5586,0.8677,0.3745,1.5514,32.5028,33.7,34.7,0,1900.8,4.380,
RND_1404,Random_50M_150M,17,480,8,4,48,16,1280,24.4500,841.00,40.90,2.1089,0.2269,0.4637,0.7721,0.2368,0.9779,15.6089,34.4,35.1,0,1900.8,4.377,
RND_1405,Random_50M_150M,9,544,8,1,16,16,2688,25.4900,841.00,39.23,2.0572,0.2337,0.4508,0.7833,0.2170,0.9273,13.9522,34.7,34.7,0,1900.8,4.382,
RND_1406,Random_50M_150M,12,576,16,2,32,64,2784,16.6000,1414.00,60.24,3.2815,0.4824,0.5891,0.8412,0.1067,1.9332,10.9455,35.1,35.4,0,1900.8,4.376,
RND_1407,Random_50M_150M,11,480,12,12,16,48,1440,27.4600,662.00,36.42,1.7909,0.2280,0.4500,0.6918,0.2221,0.8060,12.4288,34.7,35.4,0,1900.8,4.364,
RND_1408,Random_50M_150M,11,640,16,16,48,32,832,8.8600,674.00,112.87,4.1729,0.2927,0.5566,0.8505,0.2639,2.3227,34.4143,35.4,35.1,0,1900.8,4.375,
RND_1409,Random_50M_150M,5,608,4,1,64,64,2016,36.4700,448.00,27.42,1.2980,0.2670,0.3938,0.6145,0.1268,0.5111,5.1432,35.1,35.7,0,1900.8,4.374,
RND_1410,Random_50M_150M,23,544,2,1,32,48,1600,17.8200,1313.00,56.12,3.0526,0.5105,0.4990,0.7892,0.0000,1.5232,0.0000,34.7,35.7,0,1900.8,4.365,
RND_1411,Random_50M_150M,22,480,4,1,48,32,2048,16.5600,1480.00,60.39,3.3520,0.2987,0.5360,0.8292,0.2373,1.7966,24.8542,35.7,36.8,0,1900.8,4.371,
RND_1412,Random_50M_150M,23,416,16,4,64,32,1664,15.3300,1660.00,65.23,3.6822,0.2517,0.5834,0.9316,0.3317,2.1482,38.1655,35.7,37.1,0,1900.8,4.358,
RND_1413,Random_50M_150M,16,480,2,1,64,32,2016,21.4800,1054.00,46.55,2.4972,0.2266,0.5009,0.6790,0.2743,1.2507,21.4046,35.7,36.4,0,1900.8,4.358,
RND_1414,Random_50M_150M,22,576,1,1,64,64,2912,10.8200,2318.00,92.42,5.1831,0.2243,0.6140,0.9750,0.3898,3.1826,63.1291,36.1,37.1,0,1900.8,4.357,
RND_1415,Random_50M_150M,25,640,8,4,16,16,1056,18.1900,1280.00,54.98,2.9842,0.2461,0.4796,0.7698,0.2335,1.4313,21.7797,38.1,37.1,0,1900.8,4.356,
RND_1416,Random_50M_150M,20,544,16,16,16,48,992,17.5400,1204.00,57.01,2.9714,0.4061,0.6067,0.8443,0.2006,1.8028,18.6256,36.8,37.8,0,1900.8,4.355,
RND_1417,Random_50M_150M,22,448,16,16,16,48,832,7.8200,829.00,127.88,4.7932,0.2518,0.6220,0.8558,0.3702,2.9815,55.4542,36.8,38.1,0,1900.8,4.348,
RND_1418,Random_50M_150M,22,320,16,16,48,32,1248,18.5300,1114.00,53.97,2.7870,0.2542,0.5993,0.8506,0.3451,1.6703,30.0557,38.8,37.1,0,1900.8,4.347,
RND_1419,Random_50M_150M,6,544,6,3,16,64,2880,28.2300,664.00,35.42,1.7621,0.2483,0.4100,0.6780,0.1617,0.7224,8.9058,37.1,37.5,0,1900.8,4.340,
RND_1420,Random_50M_150M,16,640,4,1,32,48,1888,18.0500,1279.00,55.40,2.9965,0.3298,0.4889,0.7971,0.1592,1.4651,14.9067,38.1,38.8,0,1900.8,4.344,
RND_1421,Random_50M_150M,24,480,8,2,16,16,1696,17.4300,1328.00,57.37,3.1065,0.2931,0.5391,0.7525,0.2460,1.6748,23.8839,38.5,37.5,0,1900.8,4.342,
RND_1422,Random_50M_150M,28,416,12,12,16,48,640,20.4500,927.00,48.90,2.4429,0.2871,0.5120,0.7932,0.2249,1.2507,17.1690,37.5,37.5,0,1900.8,4.338,
RND_1423,Random_50M_150M,13,480,6,1,16,32,2272,23.6500,927.00,42.28,2.2378,0.2801,0.4834,0.7553,0.2033,1.0818,14.2202,37.5,37.8,0,1900.8,4.336,
RND_1424,Random_50M_150M,22,480,16,1,64,48,1312,16.6200,1392.00,60.17,3.2572,0.2875,0.5382,0.7640,0.2507,1.7530,25.5188,38.5,37.8,0,1900.8,4.332,
RND_1425,Random_50M_150M,20,384,2,2,32,48,1312,27.7500,703.00,36.04,1.8201,0.2452,0.5091,0.6781,0.2639,0.9267,15.0131,38.5,38.1,0,1900.8,4.331,
RND_1426,Random_50M_150M,28,448,8,2,32,16,1888,14.9000,1656.00,67.11,3.7365,0.2758,0.5665,0.9104,0.2906,2.1167,33.9369,37.8,38.5,0,1900.8,4.329,
RND_1427,Random_50M_150M,26,480,16,16,48,64,960,12.3500,1934.00,80.97,4.4441,0.5119,0.6142,0.8863,0.1023,2.7298,14.2099,37.8,39.2,0,1900.8,4.322,
RND_1428,Random_50M_150M,10,480,4,2,16,16,1920,27.6300,702.00,36.19,1.8240,0.2805,0.4646,0.8190,0.1842,0.8475,10.4969,37.8,38.1,0,1900.8,4.323,
RND_1429,Random_50M_150M,16,352,6,6,64,48,1696,23.8100,779.00,42.00,2.0810,0.2324,0.5152,0.8011,0.2829,1.0722,18.3940,38.5,38.8,0,1900.8,4.319,
RND_1430,Random_50M_150M,28,352,1,1,64,16,1760,16.2000,1630.00,61.73,3.5436,0.2803,0.5884,0.9186,0.3082,2.0852,34.1247,38.5,39.2,0,1900.8,4.314,
RND_1431,Random_50M_150M,24,608,6,1,16,64,2240,11.9800,2107.00,83.47,4.6946,0.4659,0.6096,1.0293,0.1437,2.8619,21.0884,38.5,39.5,0,1900.8,4.310,
RND_1432,Random_50M_150M,21,608,16,4,48,16,2496,11.4300,2346.00,87.49,5.0582,0.5003,0.6018,0.9938,0.1016,3.0442,16.0535,39.5,39.2,0,1900.8,4.299,
RND_1433,Random_50M_150M,20,480,1,1,64,64,1280,24.6800,821.00,40.52,2.0771,0.2478,0.4730,0.6464,0.2252,0.9825,14.6166,39.2,39.2,0,1900.8,4.296,
RND_1434,Random_50M_150M,19,448,16,8,64,32,2208,14.6500,1726.00,68.26,3.8420,0.4827,0.5970,0.8964,0.1143,2.2939,13.7286,39.5,39.5,0,1900.8,4.297,
RND_1435,Random_50M_150M,19,576,8,1,16,32,2624,4.9400,1369.00,202.43,7.6443,0.2746,0.6458,0.9189,0.3713,4.9368,88.6879,38.8,39.5,0,1900.8,4.293,
RND_1436,Random_50M_150M,18,480,12,6,16,16,1760,20.2100,1084.00,49.48,2.6179,0.2651,0.5250,0.7354,0.2599,1.3744,21.2626,39.5,40.2,0,1900.8,4.284,
RND_1437,Random_50M_150M,18,640,4,4,64,16,1312,16.6500,1122.00,60.06,2.9839,0.2298,0.5051,0.7565,0.2753,1.5072,25.6684,39.5,39.5,0,1900.8,4.287,
RND_1438,Random_50M_150M,19,480,1,1,16,48,1184,21.8900,1125.00,45.68,2.5412,0.2647,0.5148,0.6920,0.2501,1.3082,19.8612,39.8,39.5,0,1900.8,4.283,
RND_1439,Random_50M_150M,20,512,2,2,64,32,2080,15.4500,1407.00,64.72,3.4135,0.3545,0.6146,0.8875,0.2600,2.0978,27.7390,39.2,39.5,0,1900.8,4.271,
RND_1440,Random_50M_150M,22,544,8,1,16,32,2432,13.9400,1865.00,71.74,4.0888,0.2685,0.5592,1.0046,0.2907,2.2863,37.1437,38.8,39.5,0,1900.8,4.271,
RND_1441,Random_50M_150M,28,352,4,4,48,64,1568,17.7800,1289.00,56.24,3.0325,0.2527,0.5973,0.9226,0.3447,1.8115,32.6635,39.5,39.5,0,1900.8,4.269,
RND_1442,Random_50M_150M,28,608,4,1,64,48,1120,16.8700,1487.00,59.28,3.3246,0.2533,0.5244,0.7452,0.2711,1.7434,28.1674,39.5,39.5,0,1900.8,4.262,
RND_1443,Random_50M_150M,25,608,16,8,48,16,1568,12.2400,2085.00,81.70,4.6177,0.2471,0.5765,0.8874,0.3294,2.6622,47.5378,39.5,39.8,0,1900.8,4.265,
RND_1444,Random_50M_150M,19,608,8,4,48,16,2432,13.4700,2017.00,74.24,4.3184,0.4471,0.6761,2.6419,0.2290,2.9196,30.9007,39.8,39.8,0,1900.8,4.252,
RND_1445,Random_50M_150M,23,576,2,2,64,16,1568,17.5200,1468.00,57.08,3.2374,0.2951,0.5248,0.8231,0.2297,1.6991,23.2426,39.8,39.5,0,1900.8,4.246,
RND_1446,Random_50M_150M,23,320,1,1,64,48,1760,17.8300,1329.00,56.09,3.0676,0.2315,0.6220,1.0641,0.3905,1.9082,37.4338,39.2,40.2,0,1900.8,4.245,
RND_1447,Random_50M_150M,20,512,1,1,16,48,2240,13.1000,2092.00,76.34,4.4584,0.2675,0.5870,0.8522,0.3195,2.6170,44.5113,39.8,40.2,0,1900.8,4.241,
RND_1448,Random_50M_150M,23,608,6,1,48,32,1504,15.4100,1500.00,64.89,3.5117,0.4809,0.6073,1.0232,0.1264,2.1326,13.8687,39.5,41.2,0,1900.8,4.227,
RND_1449,Random_50M_150M,24,544,4,4,48,32,768,21.4200,909.00,46.69,2.3562,0.2766,0.4836,0.8165,0.2070,1.1395,15.2439,39.5,40.5,0,1900.8,4.227,
RND_1450,Random_50M_150M,17,512,16,8,64,16,2752,5.0000,1411.00,200.00,7.6110,0.2869,0.6400,0.8592,0.3531,4.8712,83.9833,39.5,40.2,0,1900.8,4.219,
RND_1451,Random_50M_150M,20,416,8,2,16,48,1504,22.6800,897.00,44.09,2.2638,0.2424,0.4936,0.7178,0.2513,1.1175,17.7757,39.5,39.8,0,1900.8,4.221,
RND_1452,Random_50M_150M,24,288,8,4,64,48,1408,20.8200,910.00,48.03,2.3990,0.2465,0.5751,1.0016,0.3287,1.3797,24.6392,38.8,40.2,0,1900.8,4.215,
RND_1453,Random_50M_150M,11,448,16,4,16,64,2368,8.0500,773.00,124.22,4.6239,0.2657,0.6095,0.8252,0.3438,2.8183,49.6811,39.5,40.2,0,1900.8,4.204,
RND_1454,Random_50M_150M,18,480,6,1,32,16,1504,23.9600,890.00,41.74,2.1838,0.4961,0.5027,0.6888,0.0065,1.0977,0.4467,39.5,40.2,0,1900.8,4.206,
RND_1455,Random_50M_150M,28,416,4,4,16,16,1984,14.0400,1474.00,71.23,3.6820,0.4663,0.6378,1.0238,0.1714,2.3482,19.7240,39.8,40.5,0,1900.8,4.199,
RND_1456,Random_50M_150M,6,640,2,2,16,16,2080,26.0100,546.00,38.45,1.7378,0.2747,0.4385,0.5969,0.1638,0.7620,8.8953,39.8,40.9,0,1900.8,4.194,
RND_1457,Random_50M_150M,13,544,6,1,16,16,2624,18.1800,1138.00,55.01,2.8432,0.2612,0.5310,0.7512,0.2698,1.5099,23.9752,39.5,40.2,0,1900.8,4.193,
RND_1458,Random_50M_150M,24,544,12,4,16,48,1440,14.6500,1526.00,68.26,3.6420,0.2716,0.5512,0.9363,0.2796,2.0075,31.8273,39.2,40.9,0,1900.8,4.188,
RND_1459,Random_50M_150M,9,576,8,4,64,32,1952,26.0500,817.00,38.39,2.0070,0.2635,0.4541,0.7113,0.1906,0.9113,11.9543,39.8,39.8,0,1900.8,4.183,
RND_1460,Random_50M_150M,23,640,4,4,16,64,896,7.0700,847.00,141.44,5.2317,0.3025,0.6958,0.9329,0.3932,3.6400,64.2870,39.2,39.5,0,1900.8,4.176,
RND_1461,Random_50M_150M,8,576,12,3,32,32,2464,24.2900,814.00,41.17,2.0902,0.3008,0.4298,0.5896,0.1289,0.8983,8.4209,39.5,39.5,0,1900.8,4.177,
RND_1462,Random_50M_150M,26,384,12,3,16,32,928,20.4500,816.00,48.90,2.3319,0.2599,0.5333,0.7852,0.2734,1.2436,19.9238,39.5,40.2,0,1900.8,4.174,
RND_1463,Random_50M_150M,7,640,6,6,32,16,2880,24.8400,817.00,40.26,2.0650,0.2681,0.4512,0.7435,0.1831,0.9318,11.8167,39.5,39.8,0,1900.8,4.166,
RND_1464,Random_50M_150M,13,608,16,16,64,16,3296,13.2800,2106.00,75.30,4.4403,0.2985,0.5667,0.9576,0.2682,2.5164,37.2126,39.8,40.2,0,1900.8,4.159,
RND_1465,Random_50M_150M,5,544,16,8,32,32,2560,33.0800,528.00,30.23,1.4651,0.2357,0.3897,0.5677,0.1541,0.5710,7.0533,39.8,39.5,0,1900.8,4.147,
RND_1466,Random_50M_150M,17,576,6,3,16,64,1344,7.9400,793.00,125.94,4.6973,0.2640,0.5875,1.0214,0.3235,2.7595,47.4876,39.5,39.8,0,1900.8,4.150,
RND_1467,Random_50M_150M,18,480,1,1,64,64,1760,22.4200,1052.00,44.60,2.4347,0.2675,0.5028,0.7925,0.2353,1.2242,17.9012,39.8,39.8,0,1900.8,4.140,
RND_1468,Random_50M_150M,7,640,2,2,32,48,2528,26.7200,760.00,37.43,1.9202,0.2819,0.4749,0.8838,0.1930,0.9119,11.5804,39.2,40.2,0,1900.8,4.142,
RND_1469,Random_50M_150M,27,576,12,3,64,16,2112,3.8600,1884.00,259.07,9.9151,0.3078,0.6582,0.9021,0.3504,6.5257,108.5559,39.8,40.5,0,1900.8,4.126,
RND_1470,Random_50M_150M,24,352,16,1,32,16,1216,22.9300,840.00,43.61,2.1919,0.2170,0.5543,0.8698,0.3372,1.2150,23.1000,39.5,39.5,0,1900.8,4.125,
RND_1471,Random_50M_150M,24,512,8,2,16,16,2464,13.1700,2060.00,75.93,4.4138,0.2955,0.6170,1.0254,0.3215,2.7231,44.3436,39.2,39.8,0,1900.8,4.121,
RND_1472,Random_50M_150M,12,512,6,2,64,64,1152,10.6200,486.00,94.16,3.4050,0.2438,0.5500,0.8738,0.3062,1.8728,32.5791,39.5,40.2,0,1900.8,4.116,
RND_1473,Random_50M_150M,11,448,12,1,64,32,1760,25.4300,690.00,39.32,1.9090,0.2657,0.5222,0.8195,0.2565,0.9969,15.3049,39.8,40.9,0,1900.8,4.121,
RND_1474,Random_50M_150M,18,608,1,1,48,64,2304,14.9000,1661.00,67.11,3.7415,0.2857,0.5288,0.8938,0.2431,1.9785,28.4237,39.2,40.5,0,1900.8,4.108,
RND_1475,Random_50M_150M,15,480,1,1,64,48,2240,15.1800,1469.00,65.88,3.5112,0.2602,0.5377,0.8081,0.2775,1.8880,30.4529,39.5,40.2,0,1900.8,4.105,
RND_1476,Random_50M_150M,20,512,2,2,32,64,2208,16.6000,1490.00,60.24,3.3575,0.2814,0.5473,0.8988,0.2658,1.8375,27.8909,39.5,39.8,0,1900.8,4.099,
RND_1477,Random_50M_150M,22,384,2,2,32,32,1792,8.5300,761.00,117.23,4.3952,0.2384,0.6112,0.8908,0.3729,2.6866,51.2165,39.2,40.2,0,1900.8,4.099,
RND_1478,Random_50M_150M,17,608,8,1,16,48,3264,12.9300,2153.00,77.34,4.5505,0.2385,0.5692,0.9504,0.3307,2.5901,47.0301,39.2,40.5,0,1900.8,4.085,
RND_1479,Random_50M_150M,25,512,2,1,32,64,2112,5.2200,1330.00,191.57,7.2687,0.2594,0.6396,0.8648,0.3802,4.6488,86.3635,39.8,40.5,0,1900.8,4.079,
RND_1480,Random_50M_150M,11,608,8,1,16,32,2784,19.6200,1209.00,50.97,2.7890,0.2416,0.4956,0.8562,0.2541,1.3823,22.1433,39.8,40.9,0,1900.8,4.076,
RND_1481,Random_50M_150M,25,608,6,3,16,32,1504,15.4400,1594.00,64.77,3.6018,0.2779,0.5541,0.9238,0.2762,1.9957,31.0884,39.2,40.2,0,1900.8,4.074,
RND_1482,Random_50M_150M,8,608,4,2,64,64,2336,24.3500,757.00,41.07,2.0301,0.2663,0.4073,0.5379,0.1410,0.8269,8.9443,39.8,40.2,0,1900.8,4.061,
RND_1483,Random_50M_150M,8,640,16,8,16,16,1280,10.9100,432.00,91.66,3.2734,0.2584,0.5427,0.8105,0.2843,1.7765,29.0810,39.5,40.2,0,1900.8,4.062,
RND_1484,Random_50M_150M,22,480,12,6,16,64,1312,17.9600,1240.00,55.68,2.9661,0.2555,0.6598,0.8310,0.4044,1.9571,37.4801,39.5,39.5,0,1900.8,4.060,
RND_1485,Random_50M_150M,19,416,16,2,32,48,1216,23.0300,916.00,43.42,2.2621,0.2575,0.4937,0.7840,0.2362,1.1168,16.6971,39.5,40.9,0,1900.8,4.057,
