model,split_seed,training_seed,n_train,partition,target,mape,mae,log_rmse,r2,spearman
transformer,20260910,123,360,test,ttft_ms,21.31788581609726,189.39585876464844,0.2255539745092392,0.7530084848403931,0.8741197330413429
transformer,20260910,123,360,test,dynamic_energy_per_token_mj,26.80371403694153,6.172772407531738,0.32077556848526,0.7882729172706604,0.8921397056566016
xgboost,20260910,123,360,train,tpot_ms,20.25846689939499,11.067919731140137,0.2177429348230362,0.8447590470314026,0.881818073676642
xgboost,20260910,123,360,train,ttft_ms,14.337556064128876,137.48243713378906,0.1602390855550766,0.8737801313400269,0.9315682243139052
xgboost,20260910,123,360,train,dynamic_energy_per_token_mj,28.156650066375732,5.050077438354492,0.32811039686203003,0.862566351890564,0.9066719204798359
xgboost,20260910,123,360,test,tpot_ms,24.079248309135437,13.51882266998291,0.25390520691871643,0.7668246030807495,0.8388309282479225
xgboost,20260910,123,360,test,ttft_ms,19.890548288822174,180.95529174804688,0.21725371479988098,0.7842262983322144,0.8762358848165939
xgboost,20260910,123,360,test,dynamic_energy_per_token_mj,26.12908184528351,5.390817642211914,0.3064190447330475,0.8423098921775818,0.8963206172217435
transformer,20260910,123,480,train,tpot_ms,21.34738564491272,11.90933609008789,0.23119406402111053,0.836063027381897,0.8618541317574746
transformer,20260910,123,480,train,ttft_ms,17.898689210414886,171.6227569580078,0.19953885674476624,0.7922933101654053,0.8972287298232666
transformer,20260910,123,480,train,dynamic_energy_per_token_mj,31.687605381011963,5.849609851837158,0.3626101315021515,0.8240289688110352,0.8806661487246037
transformer,20260910,123,480,test,tpot_ms,24.35288578271866,13.781652450561523,0.25593894720077515,0.7776103019714355,0.8387132312009861
transformer,20260910,123,480,test,ttft_ms,21.187928318977356,196.26092529296875,0.2261490523815155,0.7378782033920288,0.8716030397432853
transformer,20260910,123,480,test,dynamic_energy_per_token_mj,27.625957131385803,6.123405456542969,0.3157922327518463,0.8031191229820251,0.8939854471769365
xgboost,20260910,123,480,train,tpot_ms,18.269361555576324,10.161149024963379,0.1967356652021408,0.8823226690292358,0.8976995527435466
xgboost,20260910,123,480,train,ttft_ms,14.75076973438263,143.84353637695312,0.16288259625434875,0.8612935543060303,0.9298946450019333
xgboost,20260910,123,480,train,dynamic_energy_per_token_mj,28.36962342262268,5.261654853820801,0.32722219824790955,0.8595356941223145,0.9043160994622372
xgboost,20260910,123,480,test,tpot_ms,24.273933470249176,13.206836700439453,0.2573581337928772,0.8047473430633545,0.8317510369990545
xgboost,20260910,123,480,test,ttft_ms,20.421437919139862,185.5016632080078,0.22287343442440033,0.7692735195159912,0.8725412687840753
xgboost,20260910,123,480,test,dynamic_energy_per_token_mj,26.601964235305786,5.445902347564697,0.3079677224159241,0.8467084765434265,0.8923546207651337
transformer,20260910,123,598,train,tpot_ms,21.37894034385681,12.334407806396484,0.23797138035297394,0.8242541551589966,0.8604080208255033
transformer,20260910,123,598,train,ttft_ms,18.12341809272766,174.8894805908203,0.19999153912067413,0.793562114238739,0.896954838543956
transformer,20260910,123,598,train,dynamic_energy_per_token_mj,29.98432219028473,5.96933126449585,0.3568863868713379,0.808127760887146,0.8836744624513401
transformer,20260910,123,598,test,tpot_ms,23.246082663536072,13.340529441833496,0.25089186429977417,0.7890830636024475,0.8385208904273139
transformer,20260910,123,598,test,ttft_ms,20.837746560573578,193.93788146972656,0.2204403430223465,0.7552956342697144,0.8732356846958824
transformer,20260910,123,598,test,dynamic_energy_per_token_mj,26.17430090904236,5.852134704589844,0.3112046420574188,0.8179634213447571,0.8979135174379228
xgboost,20260910,123,598,train,tpot_ms,20.9838405251503,11.737234115600586,0.22309082746505737,0.8491241931915283,0.871974555855669
xgboost,20260910,123,598,train,ttft_ms,16.184553503990173,157.6490936279297,0.1754370778799057,0.8378484845161438,0.9188015678461438
xgboost,20260910,123,598,train,dynamic_energy_per_token_mj,27.861663699150085,5.420236587524414,0.3237859308719635,0.8430176377296448,0.9026056968669791
xgboost,20260910,123,598,test,tpot_ms,23.695284128189087,12.696167945861816,0.24472461640834808,0.83430016040802,0.8391362179701103
xgboost,20260910,123,598,test,ttft_ms,19.887252151966095,181.572509765625,0.21304044127464294,0.7871489524841309,0.8806629550139748
xgboost,20260910,123,598,test,dynamic_energy_per_token_mj,25.68763494491577,5.086672306060791,0.29799288511276245,0.8687794208526611,0.9007724301841947
transformer,20260911,42,120,train,tpot_ms,20.080627501010895,11.456618309020996,0.23501817882061005,0.7468158602714539,0.8722958003946762
transformer,20260911,42,120,train,ttft_ms,15.997172892093658,148.49037170410156,0.19253741204738617,0.8088791370391846,0.9118521824502842
transformer,20260911,42,120,train,dynamic_energy_per_token_mj,34.17447507381439,5.5609588623046875,0.3954896628856659,0.7963471412658691,0.8965692061948746
transformer,20260911,42,120,test,tpot_ms,21.117761731147766,12.719715118408203,0.2452065497636795,0.7883371710777283,0.8741459802659491
transformer,20260911,42,120,test,ttft_ms,20.03684788942337,188.90606689453125,0.23690688610076904,0.7525306344032288,0.8736444685823082
transformer,20260911,42,120,test,dynamic_energy_per_token_mj,30.782702565193176,6.523074626922607,0.3624289035797119,0.7294397354125977,0.8826093944992566
xgboost,20260911,42,120,train,tpot_ms,15.985479950904846,8.242572784423828,0.18188011646270752,0.8674846887588501,0.9149777326477743
xgboost,20260911,42,120,train,ttft_ms,9.565643966197968,91.83550262451172,0.11318852007389069,0.9218932390213013,0.9657315788633454
xgboost,20260911,42,120,train,dynamic_energy_per_token_mj,30.06785213947296,4.815647602081299,0.3416668474674225,0.8424010276794434,0.9318911035488573
xgboost,20260911,42,120,test,tpot_ms,23.30271154642105,13.971375465393066,0.26752936840057373,0.7040048837661743,0.8573166216723647
xgboost,20260911,42,120,test,ttft_ms,19.360996782779694,189.7520751953125,0.22309395670890808,0.7411258220672607,0.8894968155517157
xgboost,20260911,42,120,test,dynamic_energy_per_token_mj,33.96944999694824,7.376124382019043,0.38751962780952454,0.6229025721549988,0.8653150492950241
transformer,20260911,42,240,train,tpot_ms,22.533613443374634,13.870192527770996,0.26021015644073486,0.7339422702789307,0.8600799843104135
transformer,20260911,42,240,train,ttft_ms,20.00727951526642,188.822998046875,0.23039713501930237,0.7526326775550842,0.8794194490899393
transformer,20260911,42,240,train,dynamic_energy_per_token_mj,35.89711785316467,6.700976371765137,0.4101671576499939,0.7528105974197388,0.8722443097970448
transformer,20260911,42,240,test,tpot_ms,21.96112424135208,13.210661888122559,0.2528289556503296,0.7580171823501587,0.8791658012898124
transformer,20260911,42,240,test,ttft_ms,20.54271250963211,182.99061584472656,0.234822079539299,0.7589479684829712,0.8835432682108268
transformer,20260911,42,240,test,dynamic_energy_per_token_mj,30.01829981803894,6.291399955749512,0.35473230481147766,0.7525263428688049,0.8884482226159321
xgboost,20260911,42,240,train,tpot_ms,17.669039964675903,9.9647798538208,0.19613492488861084,0.8779628276824951,0.908333159724081
xgboost,20260911,42,240,train,ttft_ms,14.777828752994537,147.62367248535156,0.16511230170726776,0.8596534729003906,0.9330629859822553
xgboost,20260911,42,240,train,dynamic_energy_per_token_mj,31.166526675224304,5.674803733825684,0.35411375761032104,0.8109418749809265,0.9064975086373025
xgboost,20260911,42,240,test,tpot_ms,22.94968068599701,13.126770973205566,0.24999524652957916,0.7944415807723999,0.8627843346242429
xgboost,20260911,42,240,test,ttft_ms,19.93744671344757,185.29421997070312,0.2222742736339569,0.7874047756195068,0.8799230996548397
xgboost,20260911,42,240,test,dynamic_energy_per_token_mj,32.513228058815,6.8468756675720215,0.3632339835166931,0.7108213901519775,0.8784989172974152
transformer,20260911,42,360,train,tpot_ms,20.761072635650635,12.17526626586914,0.2376701980829239,0.7923599481582642,0.8624371866997723
transformer,20260911,42,360,train,ttft_ms,17.25497990846634,167.0706024169922,0.1938030868768692,0.7867597341537476,0.8988550478580473
transformer,20260911,42,360,train,dynamic_energy_per_token_mj,31.763288378715515,5.928204536437988,0.37197133898735046,0.783189594745636,0.8788388284889029
transformer,20260911,42,360,test,tpot_ms,21.510809659957886,12.470752716064453,0.24145938456058502,0.8090364336967468,0.8755609936756261
transformer,20260911,42,360,test,ttft_ms,18.796701729297638,175.09259033203125,0.21641026437282562,0.7983818650245667,0.8970821026233776
transformer,20260911,42,360,test,dynamic_energy_per_token_mj,29.984864592552185,6.31402587890625,0.3507305979728699,0.735296905040741,0.8919284025667004
xgboost,20260911,42,360,train,tpot_ms,19.48924958705902,10.853181838989258,0.21644644439220428,0.8462955951690674,0.8775479628278368
xgboost,20260911,42,360,train,ttft_ms,15.353250503540039,149.36309814453125,0.17064251005649567,0.834689199924469,0.9193417700308355
xgboost,20260911,42,360,train,dynamic_energy_per_token_mj,29.708150029182434,5.2948689460754395,0.3478816747665405,0.828418493270874,0.894605668253613
xgboost,20260911,42,360,test,tpot_ms,22.557473182678223,12.99597454071045,0.24450868368148804,0.7952723503112793,0.8748362733070636
xgboost,20260911,42,360,test,ttft_ms,19.35216188430786,181.6702117919922,0.21574938297271729,0.7959235310554504,0.8928009304797171
xgboost,20260911,42,360,test,dynamic_energy_per_token_mj,29.876461625099182,6.419033527374268,0.3461919128894806,0.7350082397460938,0.8881118028632486
transformer,20260911,42,480,train,tpot_ms,21.585820615291595,12.573067665100098,0.24429550766944885,0.7925708293914795,0.8640305275445315
transformer,20260911,42,480,train,ttft_ms,17.773571610450745,175.1810760498047,0.19744688272476196,0.7909518480300903,0.8970328901977807
transformer,20260911,42,480,train,dynamic_energy_per_token_mj,30.7394802570343,6.026646614074707,0.36285093426704407,0.7983835935592651,0.8828046128672432
transformer,20260911,42,480,test,tpot_ms,22.16731160879135,12.702309608459473,0.24412386119365692,0.8080341815948486,0.8752521649671964
transformer,20260911,42,480,test,ttft_ms,19.04807835817337,176.07566833496094,0.2107856571674347,0.8101060390472412,0.8993369195064655
transformer,20260911,42,480,test,dynamic_energy_per_token_mj,30.18357753753662,6.298826694488525,0.3459942042827606,0.7509037256240845,0.8945543401112862
xgboost,20260911,42,480,train,tpot_ms,20.06992995738983,11.216408729553223,0.21815671026706696,0.8519157767295837,0.884892069744567
xgboost,20260911,42,480,train,ttft_ms,15.690912306308746,153.1398468017578,0.17245975136756897,0.8442781567573547,0.9213651393948389
xgboost,20260911,42,480,train,dynamic_energy_per_token_mj,29.07785475254059,5.519908428192139,0.33803075551986694,0.8286619782447815,0.8981070039938058
xgboost,20260911,42,480,test,tpot_ms,22.048752009868622,12.457533836364746,0.2350004017353058,0.8341251611709595,0.8710369239995055
xgboost,20260911,42,480,test,ttft_ms,19.240884482860565,178.33375549316406,0.2134612500667572,0.8088436722755432,0.8900819662686725
xgboost,20260911,42,480,test,dynamic_energy_per_token_mj,28.975999355316162,6.110644817352295,0.33583879470825195,0.7724698185920715,0.8945303628681617
transformer,20260911,42,598,train,tpot_ms,21.604596078395844,12.353802680969238,0.24029293656349182,0.8206731677055359,0.8538278022715085
transformer,20260911,42,598,train,ttft_ms,17.969512939453125,174.47027587890625,0.19581475853919983,0.7853751182556152,0.9011106131223188
transformer,20260911,42,598,train,dynamic_energy_per_token_mj,29.712337255477905,5.761769771575928,0.35420387983322144,0.8229233026504517,0.8798007884100317
transformer,20260911,42,598,test,tpot_ms,22.19480127096176,12.556110382080078,0.24365122616291046,0.8211876153945923,0.8696769940729112
transformer,20260911,42,598,test,ttft_ms,19.366301596164703,178.50112915039062,0.2127535492181778,0.8023010492324829,0.8976537081848494
transformer,20260911,42,598,test,dynamic_energy_per_token_mj,29.83059287071228,6.350388526916504,0.3462100327014923,0.7498296499252319,0.8937976222081352
xgboost,20260911,42,598,train,tpot_ms,20.025603473186493,11.091702461242676,0.21514643728733063,0.8689494132995605,0.8756676537977534
xgboost,20260911,42,598,train,ttft_ms,16.12846404314041,156.01666259765625,0.1746060848236084,0.8347079753875732,0.918349254403069
xgboost,20260911,42,598,train,dynamic_energy_per_token_mj,29.083001613616943,5.5872673988342285,0.33614298701286316,0.8339769840240479,0.8889818683190378
xgboost,20260911,42,598,test,tpot_ms,22.414186596870422,12.454977035522461,0.23903357982635498,0.8432091474533081,0.8632782799561466
xgboost,20260911,42,598,test,ttft_ms,19.213683903217316,177.64227294921875,0.20942407846450806,0.8122552633285522,0.8944010648476914
xgboost,20260911,42,598,test,dynamic_energy_per_token_mj,29.09712791442871,5.964667320251465,0.33501386642456055,0.7905187606811523,0.8951593532319438
transformer,20260911,123,120,train,tpot_ms,23.560571670532227,15.173077583312988,0.2833331823348999,0.7203850150108337,0.8004007229693343
transformer,20260911,123,120,train,ttft_ms,19.266551733016968,209.42982482910156,0.2235299050807953,0.670143723487854,0.864334887306749
transformer,20260911,123,120,train,dynamic_energy_per_token_mj,41.07100069522858,7.820728778839111,0.46714526414871216,0.7267296314239502,0.8246892145287866
transformer,20260911,123,120,test,tpot_ms,24.048154056072235,14.001776695251465,0.27812665700912476,0.7321861982345581,0.8384022177929192
transformer,20260911,123,120,test,ttft_ms,21.32839858531952,191.7730255126953,0.24115191400051117,0.7501614093780518,0.8755444023916864
transformer,20260911,123,120,test,dynamic_energy_per_token_mj,34.66422259807587,7.399020671844482,0.3949299156665802,0.6902809739112854,0.8744408143657204
xgboost,20260911,123,120,train,tpot_ms,18.898579478263855,11.214582443237305,0.21339912712574005,0.856412410736084,0.8744129356443064
xgboost,20260911,123,120,train,ttft_ms,9.00016874074936,94.52288055419922,0.10704413801431656,0.9379059076309204,0.9622939292494809
xgboost,20260911,123,120,train,dynamic_energy_per_token_mj,29.04093861579895,5.673986434936523,0.3372846245765686,0.8365169763565063,0.9258281825126744
xgboost,20260911,123,120,test,tpot_ms,24.677707254886627,13.130915641784668,0.2665843367576599,0.7906579971313477,0.8422129112127252
xgboost,20260911,123,120,test,ttft_ms,20.20087093114853,182.46926879882812,0.2331176996231079,0.7674657106399536,0.8744165424449595
xgboost,20260911,123,120,test,dynamic_energy_per_token_mj,38.883087038993835,7.186897277832031,0.4249837100505829,0.7082811594009399,0.8184003453089809
transformer,20260911,123,240,train,tpot_ms,21.34922593832016,12.845894813537598,0.24503499269485474,0.8080726861953735,0.8703417079158725
transformer,20260911,123,240,train,ttft_ms,17.399628460407257,177.64805603027344,0.19700393080711365,0.7842179536819458,0.8980543882416991
transformer,20260911,123,240,train,dynamic_energy_per_token_mj,34.773218631744385,6.688515663146973,0.3989895284175873,0.7884742021560669,0.8876603760481951
transformer,20260911,123,240,test,tpot_ms,22.937114536762238,13.236981391906738,0.2556430399417877,0.7769079208374023,0.8623581148862931
transformer,20260911,123,240,test,ttft_ms,20.16082853078842,177.82135009765625,0.22984567284584045,0.7853910326957703,0.8806599561132297
transformer,20260911,123,240,test,dynamic_energy_per_token_mj,33.149564266204834,7.315216064453125,0.37581881880760193,0.6528437733650208,0.8843576115165601
xgboost,20260911,123,240,train,tpot_ms,19.268831610679626,11.188684463500977,0.2146320641040802,0.8572438359260559,0.8928000361131462
xgboost,20260911,123,240,train,ttft_ms,13.104836642742157,134.77455139160156,0.14919905364513397,0.8790245056152344,0.9417253990345975
xgboost,20260911,123,240,train,dynamic_energy_per_token_mj,30.031457543373108,5.628971576690674,0.3456445634365082,0.8441652059555054,0.9134837410371706
xgboost,20260911,123,240,test,tpot_ms,23.585620522499084,12.992985725402832,0.24806086719036102,0.8199681043624878,0.8578114700121877
xgboost,20260911,123,240,test,ttft_ms,20.366522669792175,186.24981689453125,0.22750802338123322,0.7705910801887512,0.8794201228811593
xgboost,20260911,123,240,test,dynamic_energy_per_token_mj,30.83953559398651,6.219019412994385,0.3448711633682251,0.7834281325340271,0.8874296333620487
transformer,20260911,123,360,train,tpot_ms,20.901815593242645,12.159868240356445,0.23060965538024902,0.8272124528884888,0.872580986684768
transformer,20260911,123,360,train,ttft_ms,17.550966143608093,169.77133178710938,0.19161368906497955,0.8040162324905396,0.9085592095366036
transformer,20260911,123,360,train,dynamic_energy_per_token_mj,32.24251866340637,5.900056838989258,0.37088027596473694,0.8176711797714233,0.8775659277206357
transformer,20260911,123,360,test,tpot_ms,22.07600176334381,12.407832145690918,0.24082081019878387,0.8267073035240173,0.8668839905782523
transformer,20260911,123,360,test,ttft_ms,19.389304518699646,170.9862823486328,0.2148927003145218,0.8129986524581909,0.901020130828082
transformer,20260911,123,360,test,dynamic_energy_per_token_mj,31.322520971298218,6.428037166595459,0.36048513650894165,0.7261830568313599,0.8847332614541625
xgboost,20260911,123,360,train,tpot_ms,20.019763708114624,11.358524322509766,0.21892035007476807,0.8515333533287048,0.8803158878833377
xgboost,20260911,123,360,train,ttft_ms,14.493490755558014,144.98484802246094,0.16159260272979736,0.8599014282226562,0.9323880221309253
xgboost,20260911,123,360,train,dynamic_energy_per_token_mj,30.34456968307495,5.750482082366943,0.3490962088108063,0.8307580947875977,0.8924382132578182
xgboost,20260911,123,360,test,tpot_ms,22.49014377593994,12.66515827178955,0.24008683860301971,0.8297749161720276,0.8633689705612742
xgboost,20260911,123,360,test,ttft_ms,18.985293805599213,177.564453125,0.21099653840065002,0.8041945695877075,0.892725980619366
xgboost,20260911,123,360,test,dynamic_energy_per_token_mj,28.8364976644516,6.020550727844238,0.3361269533634186,0.779902458190918,0.8925370277059889
transformer,20260911,123,480,train,tpot_ms,21.660052239894867,12.518009185791016,0.24329683184623718,0.8120428323745728,0.8484728534660491
transformer,20260911,123,480,train,ttft_ms,18.308161199092865,182.63394165039062,0.20336537063121796,0.7658038139343262,0.8894752821294519
transformer,20260911,123,480,train,dynamic_energy_per_token_mj,31.731751561164856,6.0209641456604,0.3735807240009308,0.8068717122077942,0.8654130443274493
transformer,20260911,123,480,test,tpot_ms,21.6012105345726,12.538390159606934,0.24081625044345856,0.8189331293106079,0.8736529379419647
transformer,20260911,123,480,test,ttft_ms,18.945929408073425,177.23475646972656,0.21017001569271088,0.8047910928726196,0.8968834403429293
transformer,20260911,123,480,test,dynamic_energy_per_token_mj,30.089503526687622,6.389560222625732,0.34926724433898926,0.7457165122032166,0.8923166945695105
xgboost,20260911,123,480,train,tpot_ms,20.44180929660797,11.449981689453125,0.21990664303302765,0.8532371520996094,0.8706861997682341
xgboost,20260911,123,480,train,ttft_ms,15.295210480690002,149.80638122558594,0.16799698770046234,0.8474442958831787,0.9234999066307681
xgboost,20260911,123,480,train,dynamic_energy_per_token_mj,29.55968976020813,5.6072306632995605,0.3416214883327484,0.8283272385597229,0.8874330688907969
xgboost,20260911,123,480,test,tpot_ms,22.272372245788574,12.566629409790039,0.23690533638000488,0.8343561291694641,0.8688760260484163
xgboost,20260911,123,480,test,ttft_ms,18.942250311374664,176.8059539794922,0.20746056735515594,0.8113436698913574,0.8955776873541647
xgboost,20260911,123,480,test,dynamic_energy_per_token_mj,28.72011363506317,5.999159336090088,0.3340618312358856,0.7793710231781006,0.8955927954676389
transformer,20260911,123,598,train,tpot_ms,21.851836144924164,12.58255672454834,0.24207916855812073,0.8127920031547546,0.8497081412257065
transformer,20260911,123,598,train,ttft_ms,18.696264922618866,178.61587524414062,0.20037755370140076,0.7770039439201355,0.8929729704265292
transformer,20260911,123,598,train,dynamic_energy_per_token_mj,30.744624137878418,5.9561767578125,0.355899453163147,0.8122103214263916,0.8761183542628692
transformer,20260911,123,598,test,tpot_ms,22.022292017936707,12.672606468200684,0.23971296846866608,0.8216487765312195,0.874049358418575
transformer,20260911,123,598,test,ttft_ms,19.78086531162262,178.57968139648438,0.21233323216438293,0.8075258135795593,0.8977476212628793
transformer,20260911,123,598,test,dynamic_energy_per_token_mj,30.889704823493958,6.5329389572143555,0.34801408648490906,0.7360531091690063,0.8933804340562788
xgboost,20260911,123,598,train,tpot_ms,20.049814879894257,11.152523040771484,0.21507911384105682,0.8660995364189148,0.8766277548767383
xgboost,20260911,123,598,train,ttft_ms,15.826934576034546,153.6202392578125,0.17202135920524597,0.8379821181297302,0.9203514129263071
xgboost,20260911,123,598,train,dynamic_energy_per_token_mj,28.55764925479889,5.488323211669922,0.331582248210907,0.840293288230896,0.8924494443900283
xgboost,20260911,123,598,test,tpot_ms,22.416484355926514,12.514432907104492,0.2392444759607315,0.8398440480232239,0.8642896488258582
xgboost,20260911,123,598,test,ttft_ms,19.32207942008972,179.05726623535156,0.21072204411029816,0.8069345951080322,0.8934781882539725
xgboost,20260911,123,598,test,dynamic_energy_per_token_mj,29.014664888381958,5.977878093719482,0.33442041277885437,0.7863739728927612,0.8944748757014088
transformer,20260912,42,120,train,tpot_ms,21.65164053440094,11.430908203125,0.2386942356824875,0.7460095882415771,0.8412115530176087
transformer,20260912,42,120,train,ttft_ms,20.66100984811783,181.37583923339844,0.22673442959785461,0.7416335344314575,0.8680122579348013
transformer,20260912,42,120,train,dynamic_energy_per_token_mj,26.1984646320343,5.198479652404785,0.32892170548439026,0.771228015422821,0.8757830404889227
transformer,20260912,42,120,test,tpot_ms,25.0772625207901,15.320247650146484,0.28379905223846436,0.6622476577758789,0.8120569617448519
transformer,20260912,42,120,test,ttft_ms,23.344604671001434,207.07098388671875,0.24938902258872986,0.6418582201004028,0.850376870704138
transformer,20260912,42,120,test,dynamic_energy_per_token_mj,40.902870893478394,7.2141900062561035,0.4435633420944214,0.7344658374786377,0.8390791519702658
xgboost,20260912,42,120,train,tpot_ms,14.08277451992035,7.1029815673828125,0.16088975965976715,0.9020942449569702,0.9225616584976646
xgboost,20260912,42,120,train,ttft_ms,11.055199801921844,101.19801330566406,0.13309724628925323,0.9033908843994141,0.95438011653812
xgboost,20260912,42,120,train,dynamic_energy_per_token_mj,18.61693412065506,3.72640323638916,0.22215323150157928,0.8859037160873413,0.9404333634280158
xgboost,20260912,42,120,test,tpot_ms,24.326053261756897,14.606082916259766,0.29167652130126953,0.6469613909721375,0.7802467017686643
xgboost,20260912,42,120,test,ttft_ms,21.241918206214905,190.6294403076172,0.24116124212741852,0.6944642066955566,0.8175299279753261
xgboost,20260912,42,120,test,dynamic_energy_per_token_mj,43.34266781806946,7.68674898147583,0.4565698802471161,0.664993166923523,0.8230995815476414
transformer,20260912,42,240,train,tpot_ms,21.33605033159256,11.607611656188965,0.2339625060558319,0.8021734356880188,0.8567093165568525
transformer,20260912,42,240,train,ttft_ms,17.91328489780426,167.2971649169922,0.19993141293525696,0.7727761268615723,0.8950792868693965
transformer,20260912,42,240,train,dynamic_energy_per_token_mj,27.015024423599243,5.362218379974365,0.31653669476509094,0.8063786625862122,0.89144082362541
transformer,20260912,42,240,test,tpot_ms,24.765972793102264,14.773900032043457,0.27303633093833923,0.7303315997123718,0.8286867555882522
transformer,20260912,42,240,test,ttft_ms,21.94260060787201,201.85414123535156,0.23446770012378693,0.6728038787841797,0.8569209750053255
transformer,20260912,42,240,test,dynamic_energy_per_token_mj,41.47984981536865,6.750509262084961,0.440752774477005,0.7607439160346985,0.8464910142006512
xgboost,20260912,42,240,train,tpot_ms,18.35276037454605,9.580122947692871,0.19840775430202484,0.8737814426422119,0.8900433298810628
xgboost,20260912,42,240,train,ttft_ms,13.862156867980957,130.6146697998047,0.15434879064559937,0.880548894405365,0.932916569842998
xgboost,20260912,42,240,train,dynamic_energy_per_token_mj,21.111272275447845,4.284749507904053,0.2502981424331665,0.8771276473999023,0.9304302158023575
xgboost,20260912,42,240,test,tpot_ms,22.880683839321136,13.362764358520508,0.25475388765335083,0.7635349035263062,0.8251848908768759
xgboost,20260912,42,240,test,ttft_ms,19.22469586133957,177.7969970703125,0.21028925478458405,0.7669007778167725,0.8665813624503518
xgboost,20260912,42,240,test,dynamic_energy_per_token_mj,38.32045495510101,6.365110874176025,0.411449134349823,0.7844321727752686,0.8558858746593413
transformer,20260912,42,360,train,tpot_ms,22.622354328632355,12.027970314025879,0.23979666829109192,0.8018503189086914,0.8605453923855991
transformer,20260912,42,360,train,ttft_ms,18.831971287727356,170.19696044921875,0.20447400212287903,0.7840204238891602,0.8933101214826543
transformer,20260912,42,360,train,dynamic_energy_per_token_mj,30.90663254261017,6.146963119506836,0.34238824248313904,0.7879700660705566,0.879454059573505
transformer,20260912,42,360,test,tpot_ms,26.402762532234192,15.622187614440918,0.2719019055366516,0.7142977714538574,0.8404565608095209
transformer,20260912,42,360,test,ttft_ms,22.014209628105164,196.01902770996094,0.22809138894081116,0.7057827711105347,0.8751491093262546
transformer,20260912,42,360,test,dynamic_energy_per_token_mj,41.82729125022888,7.059806823730469,0.42737796902656555,0.7559300661087036,0.8540654172694221
xgboost,20260912,42,360,train,tpot_ms,18.915438652038574,10.044831275939941,0.2036491185426712,0.8829904794692993,0.8892822969170724
xgboost,20260912,42,360,train,ttft_ms,15.664272010326385,146.7128448486328,0.16985222697257996,0.8609985113143921,0.9179058248029893
xgboost,20260912,42,360,train,dynamic_energy_per_token_mj,23.353677988052368,4.65325403213501,0.27477791905403137,0.8844329714775085,0.9182377950447148
xgboost,20260912,42,360,test,tpot_ms,23.406754434108734,13.440544128417969,0.251911997795105,0.7806711196899414,0.8292339783873997
xgboost,20260912,42,360,test,ttft_ms,19.556623697280884,181.47772216796875,0.2070782482624054,0.7611550092697144,0.8707315905955507
xgboost,20260912,42,360,test,dynamic_energy_per_token_mj,37.658050656318665,6.104715347290039,0.4085695743560791,0.7999109029769897,0.8545783239149946
transformer,20260912,42,480,train,tpot_ms,21.496520936489105,11.803163528442383,0.23505766689777374,0.8104804754257202,0.8660082371919714
transformer,20260912,42,480,train,ttft_ms,17.80781000852585,166.97817993164062,0.1923796534538269,0.8105983734130859,0.9029741560407547
transformer,20260912,42,480,train,dynamic_energy_per_token_mj,30.85133731365204,5.674074172973633,0.35431280732154846,0.8055333495140076,0.8832212813423669
transformer,20260912,42,480,test,tpot_ms,23.944906890392303,14.650554656982422,0.25795260071754456,0.7446353435516357,0.84229418192547
transformer,20260912,42,480,test,ttft_ms,20.102383196353912,187.43116760253906,0.2118496298789978,0.736147403717041,0.8727082767160559
transformer,20260912,42,480,test,dynamic_energy_per_token_mj,37.70340979099274,6.504112243652344,0.4138563871383667,0.7805319428443909,0.8540654172694221
xgboost,20260912,42,480,train,tpot_ms,19.544534385204315,10.463881492614746,0.208705872297287,0.8672484755516052,0.8876473088867881
xgboost,20260912,42,480,train,ttft_ms,15.478368103504181,146.453369140625,0.16847674548625946,0.863145112991333,0.9249835373474313
xgboost,20260912,42,480,train,dynamic_energy_per_token_mj,27.79041826725006,5.161109447479248,0.32073867321014404,0.8472014665603638,0.9045005620684116
xgboost,20260912,42,480,test,tpot_ms,22.520753741264343,13.01547908782959,0.24527274072170258,0.7949093580245972,0.8343702874328637
xgboost,20260912,42,480,test,ttft_ms,19.1871240735054,180.38551330566406,0.20437081158161163,0.760266900062561,0.8779637875526657
xgboost,20260912,42,480,test,dynamic_energy_per_token_mj,37.5030517578125,6.04027795791626,0.4091182053089142,0.7993599772453308,0.8534748522232878
transformer,20260912,42,598,train,tpot_ms,22.25685715675354,12.28589153289795,0.240510955452919,0.8119117021560669,0.860231770924183
transformer,20260912,42,598,train,ttft_ms,19.239442050457,177.79083251953125,0.2040601670742035,0.7923486232757568,0.8972528650502738
transformer,20260912,42,598,train,dynamic_energy_per_token_mj,31.14841878414154,5.959371566772461,0.3562964200973511,0.7936191558837891,0.8791337494952104
transformer,20260912,42,598,test,tpot_ms,23.73325228691101,14.5406494140625,0.25736504793167114,0.7503334283828735,0.8446690927534536
transformer,20260912,42,598,test,ttft_ms,20.716780424118042,190.94158935546875,0.2133757770061493,0.7380309700965881,0.881033114242294
transformer,20260912,42,598,test,dynamic_energy_per_token_mj,37.9744678735733,6.567655563354492,0.4150986075401306,0.7741726040840149,0.8592522760232396
xgboost,20260912,42,598,train,tpot_ms,18.972380459308624,10.190579414367676,0.20314280688762665,0.8839179873466492,0.8942705790918921
xgboost,20260912,42,598,train,ttft_ms,15.256309509277344,144.88011169433594,0.165816530585289,0.8653240203857422,0.9296080811169569
