variant,seed,target,feature,normalized_gain
all_physics,42,dynamic_energy_per_token_mj,mlp_ratio,0.005063566379249096
all_physics,42,dynamic_energy_per_token_mj,kv_ratio,0.005156645085662603
all_physics,42,dynamic_energy_per_token_mj,kv_bytes_per_token,0.006434161681681871
all_physics,42,dynamic_energy_per_token_mj,attention_width,0.00399798946455121
all_physics,42,dynamic_energy_per_token_mj,decode_dense_mac,0.006669394206255674
all_physics,42,dynamic_energy_per_token_mj,decode_attention_mac,0.006264267023652792
all_physics,42,dynamic_energy_per_token_mj,decode_total_mac,0.009953552857041359
all_physics,42,dynamic_energy_per_token_mj,prefill_dense_mac,0.028608934953808784
all_physics,42,dynamic_energy_per_token_mj,prefill_attention_mac,0.005404966417700052
all_physics,42,dynamic_energy_per_token_mj,prefill_total_mac,0.09643837064504623
all_physics,42,dynamic_energy_per_token_mj,sequence_mac,0.024457130581140518
all_physics,42,dynamic_energy_per_token_mj,mlp_mac_fraction,0.007838297635316849
all_physics,42,dynamic_energy_per_token_mj,classifier_mac_fraction,0.01699797995388508
all_physics,42,dynamic_energy_per_token_mj,attention_projection_mac,0.009721345268189907
all_physics,42,dynamic_energy_per_token_mj,decode_output_elements,0.02209988608956337
all_physics,42,dynamic_energy_per_token_mj,q8_weight_bytes,0.026867829263210297
all_physics,42,dynamic_energy_per_token_mj,q8_scale_bytes,0.013107459992170334
all_physics,42,dynamic_energy_per_token_mj,embedding_fp32_bytes,0.004656406585127115
all_physics,42,dynamic_energy_per_token_mj,kv_read_unique_bytes,0.007221686188131571
all_physics,42,dynamic_energy_per_token_mj,kv_read_per_head_bytes,0.0
all_physics,42,dynamic_energy_per_token_mj,kv_write_bytes,0.007098723202943802
all_physics,42,dynamic_energy_per_token_mj,kv_allocated_bytes,0.0
all_physics,42,dynamic_energy_per_token_mj,decode_logical_bytes,0.025997130200266838
all_physics,42,dynamic_energy_per_token_mj,decode_mac_per_logical_byte,0.013811076991260052
all_physics,42,dynamic_energy_per_token_mj,prefill_mac_per_weight_byte,0.20163573324680328
all_physics,42,dynamic_energy_per_token_mj,layer_weight_bytes,0.01125691644847393
all_physics,42,dynamic_energy_per_token_mj,prefill_mlp_buffer_bytes,0.006719840690493584
all_physics,42,dynamic_energy_per_token_mj,decode_general_path_mac,0.12155233323574066
all_physics,42,dynamic_energy_per_token_mj,decode_neon16_path_mac,0.004137400072067976
all_physics,42,dynamic_energy_per_token_mj,decode_neon32_path_mac,0.10633093863725662
all_physics,42,dynamic_energy_per_token_mj,quantized_group_count,0.008740718476474285
all_physics,42,dynamic_energy_per_token_mj,omp_region_count,0.005642710253596306
all_physics,42,dynamic_energy_per_token_mj,mac_per_omp_region,0.006605533417314291
all_physics,42,dynamic_energy_per_token_mj,gqa_reuse_factor,0.0013941604411229491
all_physics,123,tpot_ms,n_layer,0.003305320395156741
all_physics,123,tpot_ms,d_model,0.0033237615134567022
all_physics,123,tpot_ms,n_h,0.002476342720910907
all_physics,123,tpot_ms,n_kv,0.004905470181256533
all_physics,123,tpot_ms,d_qk,0.003533524228259921
all_physics,123,tpot_ms,d_v,0.0033101632725447416
all_physics,123,tpot_ms,d_mlp,0.004388844594359398
all_physics,123,tpot_ms,total_params_M,0.01084804441779852
all_physics,123,tpot_ms,q8_group_size,0.290802538394928
all_physics,123,tpot_ms,layer_size_kb,0.00335472053848207
all_physics,123,tpot_ms,mlp_ratio,0.0039732386358082294
all_physics,123,tpot_ms,kv_ratio,0.002892299322411418
all_physics,123,tpot_ms,kv_bytes_per_token,0.0034431426320225
all_physics,123,tpot_ms,attention_width,0.0022365418262779713
all_physics,123,tpot_ms,decode_dense_mac,0.015818867832422256
all_physics,123,tpot_ms,decode_attention_mac,0.004190649837255478
all_physics,123,tpot_ms,decode_total_mac,0.012637030333280563
all_physics,123,tpot_ms,prefill_dense_mac,0.04628804326057434
all_physics,123,tpot_ms,prefill_attention_mac,0.005362255033105612
all_physics,123,tpot_ms,prefill_total_mac,0.060827869921922684
all_physics,123,tpot_ms,sequence_mac,0.01016606017947197
all_physics,123,tpot_ms,mlp_mac_fraction,0.003440051805227995
all_physics,123,tpot_ms,classifier_mac_fraction,0.011273515410721302
all_physics,123,tpot_ms,attention_projection_mac,0.006051631644368172
all_physics,123,tpot_ms,decode_output_elements,0.03530878946185112
all_physics,123,tpot_ms,q8_weight_bytes,0.01511542871594429
all_physics,123,tpot_ms,q8_scale_bytes,0.007961487397551537
all_physics,123,tpot_ms,embedding_fp32_bytes,0.004560228902846575
all_physics,123,tpot_ms,kv_read_unique_bytes,0.005793371703475714
all_physics,123,tpot_ms,kv_read_per_head_bytes,0.0024594031274318695
all_physics,123,tpot_ms,kv_write_bytes,0.0014312019338831306
all_physics,123,tpot_ms,kv_allocated_bytes,0.0
all_physics,123,tpot_ms,decode_logical_bytes,0.035263825207948685
all_physics,123,tpot_ms,decode_mac_per_logical_byte,0.005770346615463495
all_physics,123,tpot_ms,prefill_mac_per_weight_byte,0.009593361988663673
all_physics,123,tpot_ms,layer_weight_bytes,0.004314742051064968
all_physics,123,tpot_ms,prefill_mlp_buffer_bytes,0.0036159164737910032
all_physics,123,tpot_ms,decode_general_path_mac,0.3240707814693451
all_physics,123,tpot_ms,decode_neon16_path_mac,0.0007342895260080695
all_physics,123,tpot_ms,decode_neon32_path_mac,0.004284234251827002
all_physics,123,tpot_ms,quantized_group_count,0.005939450114965439
all_physics,123,tpot_ms,omp_region_count,0.008402857929468155
all_physics,123,tpot_ms,mac_per_omp_region,0.0034444143529981375
all_physics,123,tpot_ms,gqa_reuse_factor,0.003085933392867446
all_physics,123,ttft_ms,n_layer,0.006011846475303173
all_physics,123,ttft_ms,d_model,0.019287850707769394
all_physics,123,ttft_ms,n_h,0.005058630835264921
all_physics,123,ttft_ms,n_kv,0.0067479368299245834
all_physics,123,ttft_ms,d_qk,0.004127937834709883
all_physics,123,ttft_ms,d_v,0.004095691721886396
all_physics,123,ttft_ms,d_mlp,0.006069873925298452
all_physics,123,ttft_ms,total_params_M,0.008316274732351303
all_physics,123,ttft_ms,q8_group_size,0.015149717219173908
all_physics,123,ttft_ms,layer_size_kb,0.00666044931858778
all_physics,123,ttft_ms,mlp_ratio,0.00488802045583725
all_physics,123,ttft_ms,kv_ratio,0.00440454576164484
all_physics,123,ttft_ms,kv_bytes_per_token,0.0059469230473041534
all_physics,123,ttft_ms,attention_width,0.004496458452194929
all_physics,123,ttft_ms,decode_dense_mac,0.006048140581697226
all_physics,123,ttft_ms,decode_attention_mac,0.005894585512578487
all_physics,123,ttft_ms,decode_total_mac,0.011473841033875942
all_physics,123,ttft_ms,prefill_dense_mac,0.03828185051679611
all_physics,123,ttft_ms,prefill_attention_mac,0.004625274334102869
all_physics,123,ttft_ms,prefill_total_mac,0.07326263934373856
all_physics,123,ttft_ms,sequence_mac,0.009825563989579678
all_physics,123,ttft_ms,mlp_mac_fraction,0.008242346346378326
all_physics,123,ttft_ms,classifier_mac_fraction,0.02379031479358673
all_physics,123,ttft_ms,attention_projection_mac,0.006641753017902374
all_physics,123,ttft_ms,decode_output_elements,0.021115390583872795
all_physics,123,ttft_ms,q8_weight_bytes,0.12764431536197662
all_physics,123,ttft_ms,q8_scale_bytes,0.03919035196304321
all_physics,123,ttft_ms,embedding_fp32_bytes,0.009062917903065681
all_physics,123,ttft_ms,kv_read_unique_bytes,0.005144672468304634
all_physics,123,ttft_ms,kv_read_per_head_bytes,0.002311927732080221
all_physics,123,ttft_ms,kv_write_bytes,0.006617219187319279
all_physics,123,ttft_ms,kv_allocated_bytes,0.0
all_physics,123,ttft_ms,decode_logical_bytes,0.41718268394470215
all_physics,123,ttft_ms,decode_mac_per_logical_byte,0.012530912645161152
all_physics,123,ttft_ms,prefill_mac_per_weight_byte,0.010143080726265907
all_physics,123,ttft_ms,layer_weight_bytes,0.003847613697871566
all_physics,123,ttft_ms,prefill_mlp_buffer_bytes,0.00570191815495491
all_physics,123,ttft_ms,decode_general_path_mac,0.005404391326010227
all_physics,123,ttft_ms,decode_neon16_path_mac,0.0
all_physics,123,ttft_ms,decode_neon32_path_mac,0.006009540054947138
all_physics,123,ttft_ms,quantized_group_count,0.022597605362534523
all_physics,123,ttft_ms,omp_region_count,0.0041349721141159534
all_physics,123,ttft_ms,mac_per_omp_region,0.00784614123404026
all_physics,123,ttft_ms,gqa_reuse_factor,0.004165894817560911
all_physics,123,dynamic_energy_per_token_mj,n_layer,0.0070924521423876286
all_physics,123,dynamic_energy_per_token_mj,d_model,0.005184936802834272
all_physics,123,dynamic_energy_per_token_mj,n_h,0.003003271296620369
all_physics,123,dynamic_energy_per_token_mj,n_kv,0.005486795678734779
all_physics,123,dynamic_energy_per_token_mj,d_qk,0.0026611671783030033
all_physics,123,dynamic_energy_per_token_mj,d_v,0.004024853929877281
all_physics,123,dynamic_energy_per_token_mj,d_mlp,0.006702146027237177
all_physics,123,dynamic_energy_per_token_mj,total_params_M,0.012992102652788162
all_physics,123,dynamic_energy_per_token_mj,q8_group_size,0.1751679927110672
all_physics,123,dynamic_energy_per_token_mj,layer_size_kb,0.00614867452532053
all_physics,123,dynamic_energy_per_token_mj,mlp_ratio,0.004736427683383226
all_physics,123,dynamic_energy_per_token_mj,kv_ratio,0.00400199368596077
all_physics,123,dynamic_energy_per_token_mj,kv_bytes_per_token,0.005150341894477606
all_physics,123,dynamic_energy_per_token_mj,attention_width,0.00397254666313529
all_physics,123,dynamic_energy_per_token_mj,decode_dense_mac,0.02193257212638855
all_physics,123,dynamic_energy_per_token_mj,decode_attention_mac,0.00519635621458292
all_physics,123,dynamic_energy_per_token_mj,decode_total_mac,0.00972665473818779
all_physics,123,dynamic_energy_per_token_mj,prefill_dense_mac,0.03389735147356987
all_physics,123,dynamic_energy_per_token_mj,prefill_attention_mac,0.009393990971148014
all_physics,123,dynamic_energy_per_token_mj,prefill_total_mac,0.08475368469953537
all_physics,123,dynamic_energy_per_token_mj,sequence_mac,0.019868217408657074
all_physics,123,dynamic_energy_per_token_mj,mlp_mac_fraction,0.007305508013814688
all_physics,123,dynamic_energy_per_token_mj,classifier_mac_fraction,0.035203900188207626
all_physics,123,dynamic_energy_per_token_mj,attention_projection_mac,0.010302485898137093
all_physics,123,dynamic_energy_per_token_mj,decode_output_elements,0.027555396780371666
all_physics,123,dynamic_energy_per_token_mj,q8_weight_bytes,0.02924441359937191
all_physics,123,dynamic_energy_per_token_mj,q8_scale_bytes,0.019472762942314148
all_physics,123,dynamic_energy_per_token_mj,embedding_fp32_bytes,0.002116909483447671
all_physics,123,dynamic_energy_per_token_mj,kv_read_unique_bytes,0.004983979742974043
all_physics,123,dynamic_energy_per_token_mj,kv_read_per_head_bytes,0.0008514623623341322
all_physics,123,dynamic_energy_per_token_mj,kv_write_bytes,0.005672988947480917
all_physics,123,dynamic_energy_per_token_mj,kv_allocated_bytes,0.0
all_physics,123,dynamic_energy_per_token_mj,decode_logical_bytes,0.015241088345646858
all_physics,123,dynamic_energy_per_token_mj,decode_mac_per_logical_byte,0.010967695154249668
all_physics,123,dynamic_energy_per_token_mj,prefill_mac_per_weight_byte,0.16137085855007172
all_physics,123,dynamic_energy_per_token_mj,layer_weight_bytes,0.005858663935214281
all_physics,123,dynamic_energy_per_token_mj,prefill_mlp_buffer_bytes,0.00573236308991909
all_physics,123,dynamic_energy_per_token_mj,decode_general_path_mac,0.12372037768363953
all_physics,123,dynamic_energy_per_token_mj,decode_neon16_path_mac,0.0
all_physics,123,dynamic_energy_per_token_mj,decode_neon32_path_mac,0.07447553426027298
all_physics,123,dynamic_energy_per_token_mj,quantized_group_count,0.0102749764919281
all_physics,123,dynamic_energy_per_token_mj,omp_region_count,0.005302866455167532
all_physics,123,dynamic_energy_per_token_mj,mac_per_omp_region,0.005527417175471783
all_physics,123,dynamic_energy_per_token_mj,gqa_reuse_factor,0.007723827846348286
all_physics,2026,tpot_ms,n_layer,0.0032274373807013035
all_physics,2026,tpot_ms,d_model,0.004079568665474653
all_physics,2026,tpot_ms,n_h,0.0036690416745841503
all_physics,2026,tpot_ms,n_kv,0.004443812649697065
all_physics,2026,tpot_ms,d_qk,0.0024002937134355307
all_physics,2026,tpot_ms,d_v,0.0028505418449640274
all_physics,2026,tpot_ms,d_mlp,0.0045945895835757256
all_physics,2026,tpot_ms,total_params_M,0.010688289068639278
all_physics,2026,tpot_ms,q8_group_size,0.2691660225391388
all_physics,2026,tpot_ms,layer_size_kb,0.0036709115374833345
all_physics,2026,tpot_ms,mlp_ratio,0.0035617859102785587
all_physics,2026,tpot_ms,kv_ratio,0.0030786581337451935
all_physics,2026,tpot_ms,kv_bytes_per_token,0.003281552577391267
all_physics,2026,tpot_ms,attention_width,0.0024078076239675283
all_physics,2026,tpot_ms,decode_dense_mac,0.009337538853287697
all_physics,2026,tpot_ms,decode_attention_mac,0.0051693394780159
all_physics,2026,tpot_ms,decode_total_mac,0.017376933246850967
all_physics,2026,tpot_ms,prefill_dense_mac,0.03191833943128586
all_physics,2026,tpot_ms,prefill_attention_mac,0.005392035003751516
all_physics,2026,tpot_ms,prefill_total_mac,0.10553756356239319
all_physics,2026,tpot_ms,sequence_mac,0.013894783332943916
all_physics,2026,tpot_ms,mlp_mac_fraction,0.003529439214617014
all_physics,2026,tpot_ms,classifier_mac_fraction,0.015877332538366318
all_physics,2026,tpot_ms,attention_projection_mac,0.005427652969956398
all_physics,2026,tpot_ms,decode_output_elements,0.027659960091114044
all_physics,2026,tpot_ms,q8_weight_bytes,0.020822366699576378
all_physics,2026,tpot_ms,q8_scale_bytes,0.008280616253614426
all_physics,2026,tpot_ms,embedding_fp32_bytes,0.0031829457730054855
all_physics,2026,tpot_ms,kv_read_unique_bytes,0.005257215350866318
all_physics,2026,tpot_ms,kv_read_per_head_bytes,0.0
all_physics,2026,tpot_ms,kv_write_bytes,0.005485542584210634
all_physics,2026,tpot_ms,kv_allocated_bytes,0.0
all_physics,2026,tpot_ms,decode_logical_bytes,0.026427600532770157
all_physics,2026,tpot_ms,decode_mac_per_logical_byte,0.007195357233285904
all_physics,2026,tpot_ms,prefill_mac_per_weight_byte,0.011870001442730427
all_physics,2026,tpot_ms,layer_weight_bytes,0.004445166792720556
all_physics,2026,tpot_ms,prefill_mlp_buffer_bytes,0.0028746253810822964
all_physics,2026,tpot_ms,decode_general_path_mac,0.3215442895889282
all_physics,2026,tpot_ms,decode_neon16_path_mac,0.0
all_physics,2026,tpot_ms,decode_neon32_path_mac,0.004258259665220976
all_physics,2026,tpot_ms,quantized_group_count,0.0068537406623363495
all_physics,2026,tpot_ms,omp_region_count,0.0022657131776213646
all_physics,2026,tpot_ms,mac_per_omp_region,0.0035548678133636713
all_physics,2026,tpot_ms,gqa_reuse_factor,0.0034403882455080748
all_physics,2026,ttft_ms,n_layer,0.0052729942835867405
all_physics,2026,ttft_ms,d_model,0.013906282372772694
all_physics,2026,ttft_ms,n_h,0.005902691278606653
all_physics,2026,ttft_ms,n_kv,0.006851591169834137
all_physics,2026,ttft_ms,d_qk,0.003264784114435315
all_physics,2026,ttft_ms,d_v,0.004507625941187143
all_physics,2026,ttft_ms,d_mlp,0.005209675524383783
all_physics,2026,ttft_ms,total_params_M,0.0049372268840670586
all_physics,2026,ttft_ms,q8_group_size,0.006511199753731489
all_physics,2026,ttft_ms,layer_size_kb,0.005070878192782402
all_physics,2026,ttft_ms,mlp_ratio,0.004208504222333431
all_physics,2026,ttft_ms,kv_ratio,0.003978848457336426
all_physics,2026,ttft_ms,kv_bytes_per_token,0.005432172678411007
all_physics,2026,ttft_ms,attention_width,0.00290378974750638
all_physics,2026,ttft_ms,decode_dense_mac,0.005697441753000021
all_physics,2026,ttft_ms,decode_attention_mac,0.004035424906760454
all_physics,2026,ttft_ms,decode_total_mac,0.016669955104589462
all_physics,2026,ttft_ms,prefill_dense_mac,0.03597681224346161
all_physics,2026,ttft_ms,prefill_attention_mac,0.003410069504752755
all_physics,2026,ttft_ms,prefill_total_mac,0.0475793182849884
all_physics,2026,ttft_ms,sequence_mac,0.008192519657313824
all_physics,2026,ttft_ms,mlp_mac_fraction,0.006328164599835873
all_physics,2026,ttft_ms,classifier_mac_fraction,0.022371971979737282
all_physics,2026,ttft_ms,attention_projection_mac,0.006572393700480461
all_physics,2026,ttft_ms,decode_output_elements,0.017116185277700424
all_physics,2026,ttft_ms,q8_weight_bytes,0.1639278680086136
all_physics,2026,ttft_ms,q8_scale_bytes,0.044179532676935196
all_physics,2026,ttft_ms,embedding_fp32_bytes,0.04052932187914848
all_physics,2026,ttft_ms,kv_read_unique_bytes,0.0049400306306779385
all_physics,2026,ttft_ms,kv_read_per_head_bytes,0.0
all_physics,2026,ttft_ms,kv_write_bytes,0.0
all_physics,2026,ttft_ms,kv_allocated_bytes,0.0
all_physics,2026,ttft_ms,decode_logical_bytes,0.39523059129714966
all_physics,2026,ttft_ms,decode_mac_per_logical_byte,0.01186026819050312
all_physics,2026,ttft_ms,prefill_mac_per_weight_byte,0.009331366047263145
all_physics,2026,ttft_ms,layer_weight_bytes,0.0062141455709934235
all_physics,2026,ttft_ms,prefill_mlp_buffer_bytes,0.007709444500505924
all_physics,2026,ttft_ms,decode_general_path_mac,0.003693590871989727
all_physics,2026,ttft_ms,decode_neon16_path_mac,0.0
all_physics,2026,ttft_ms,decode_neon32_path_mac,0.004515273030847311
all_physics,2026,ttft_ms,quantized_group_count,0.03919238969683647
all_physics,2026,ttft_ms,omp_region_count,0.005778691731393337
all_physics,2026,ttft_ms,mac_per_omp_region,0.006826608441770077
all_physics,2026,ttft_ms,gqa_reuse_factor,0.004162308759987354
all_physics,2026,dynamic_energy_per_token_mj,n_layer,0.005675553344190121
all_physics,2026,dynamic_energy_per_token_mj,d_model,0.00520799495279789
all_physics,2026,dynamic_energy_per_token_mj,n_h,0.0023302927147597075
all_physics,2026,dynamic_energy_per_token_mj,n_kv,0.006053724326193333
all_physics,2026,dynamic_energy_per_token_mj,d_qk,0.004183224402368069
all_physics,2026,dynamic_energy_per_token_mj,d_v,0.004485040437430143
all_physics,2026,dynamic_energy_per_token_mj,d_mlp,0.007637012749910355
all_physics,2026,dynamic_energy_per_token_mj,total_params_M,0.013013498857617378
all_physics,2026,dynamic_energy_per_token_mj,q8_group_size,0.07083256542682648
all_physics,2026,dynamic_energy_per_token_mj,layer_size_kb,0.006209229119122028
all_physics,2026,dynamic_energy_per_token_mj,mlp_ratio,0.004956597927957773
all_physics,2026,dynamic_energy_per_token_mj,kv_ratio,0.004630058538168669
all_physics,2026,dynamic_energy_per_token_mj,kv_bytes_per_token,0.006027969531714916
all_physics,2026,dynamic_energy_per_token_mj,attention_width,0.0038810940459370613
all_physics,2026,dynamic_energy_per_token_mj,decode_dense_mac,0.00815848633646965
all_physics,2026,dynamic_energy_per_token_mj,decode_attention_mac,0.005706454161554575
all_physics,2026,dynamic_energy_per_token_mj,decode_total_mac,0.010309979319572449
all_physics,2026,dynamic_energy_per_token_mj,prefill_dense_mac,0.04233231768012047
all_physics,2026,dynamic_energy_per_token_mj,prefill_attention_mac,0.009029800072312355
all_physics,2026,dynamic_energy_per_token_mj,prefill_total_mac,0.08144649863243103
all_physics,2026,dynamic_energy_per_token_mj,sequence_mac,0.034559592604637146
all_physics,2026,dynamic_energy_per_token_mj,mlp_mac_fraction,0.007266237400472164
all_physics,2026,dynamic_energy_per_token_mj,classifier_mac_fraction,0.022440968081355095
all_physics,2026,dynamic_energy_per_token_mj,attention_projection_mac,0.009782866574823856
all_physics,2026,dynamic_energy_per_token_mj,decode_output_elements,0.03057556413114071
all_physics,2026,dynamic_energy_per_token_mj,q8_weight_bytes,0.01983056031167507
all_physics,2026,dynamic_energy_per_token_mj,q8_scale_bytes,0.013455965556204319
all_physics,2026,dynamic_energy_per_token_mj,embedding_fp32_bytes,0.0063252574764192104
all_physics,2026,dynamic_energy_per_token_mj,kv_read_unique_bytes,0.005277006886899471
all_physics,2026,dynamic_energy_per_token_mj,kv_read_per_head_bytes,0.0
all_physics,2026,dynamic_energy_per_token_mj,kv_write_bytes,0.026912275701761246
all_physics,2026,dynamic_energy_per_token_mj,kv_allocated_bytes,0.0
all_physics,2026,dynamic_energy_per_token_mj,decode_logical_bytes,0.026306580752134323
all_physics,2026,dynamic_energy_per_token_mj,decode_mac_per_logical_byte,0.01311084907501936
all_physics,2026,dynamic_energy_per_token_mj,prefill_mac_per_weight_byte,0.1832568198442459
all_physics,2026,dynamic_energy_per_token_mj,layer_weight_bytes,0.009195619262754917
all_physics,2026,dynamic_energy_per_token_mj,prefill_mlp_buffer_bytes,0.01107931137084961
all_physics,2026,dynamic_energy_per_token_mj,decode_general_path_mac,0.1464843600988388
all_physics,2026,dynamic_energy_per_token_mj,decode_neon16_path_mac,0.0
all_physics,2026,dynamic_energy_per_token_mj,decode_neon32_path_mac,0.10881628841161728
all_physics,2026,dynamic_energy_per_token_mj,quantized_group_count,0.00859170313924551
all_physics,2026,dynamic_energy_per_token_mj,omp_region_count,0.008361502550542355
all_physics,2026,dynamic_energy_per_token_mj,mac_per_omp_region,0.0062633599154651165
all_physics,2026,dynamic_energy_per_token_mj,gqa_reuse_factor,0.0
